STATIONID,DATETIME,AIRTEMP(T),RH,SOLAR,WINDSPEED,W.DIRECTION,RAIN,SOILTEMPERATURE(T1),PRESSURE
75,"2021-05-12,14:30",18.70,87.29,-0.004000,0,-,0.0,78.37,866.9
75,"2021-05-12,14:45",18.91,87.85,-,0,271.409,0.0,78.43,866.6
75,"2021-05-12,16:30",19.11,90.18,-0.011000,0,267.285,0.0,72.81,865.8
75,"2021-05-12,16:45",19.10,88.33,-0.011000,0,251.233,0.0,71.62,865.7
75,"2021-05-12,17:30",19.11,82.78,-0.006000,0,310.137,0.0,73.56,865.4
75,"2021-05-12,17:45",19.16,82.44,-0.006000,0,304.399,0.0,76.37,865.4
75,"2021-05-12,18:15",19.27,79.24,-0.002000,0,319.31,0.0,84.00,865.3
75,"2021-05-12,18:30",19.23,78.54,-0.002000,2.50,312.414,0.0,85.87,865.4
75,"2021-05-12,19:15",18.96,84.28,-,0.00,305.517,0.0,83.50,865.9
75,"2021-05-12,19:30",18.92,86.30,-,2.50,295.571,0.0,80.50,866.0
75,"2021-05-12,20:15",18.96,89.64,-,0,310.556,0,-,866.4
75,"2021-05-12,20:30",19.06,84.58,-,2.50,306.389,0.0,-33.1,866.4
75,"2021-05-12,21:15",19.01,88.21,-,0,311.707,0,-,866.9
75,"2021-05-12,21:30",19.12,88.38,-,2.50,317.282,0,-,866.8
75,"2021-05-12,22:15",19.16,90.27,-,2.50,315.889,0,-,867.1
75,"2021-05-12,22:30",19.16,90.66,-,0,333.846,0,-,867.2
75,"2021-05-12,23:15",19.05,92.99,-,0,311.228,0,-,867.6
75,"2021-05-13,09:30",23.98,72.09,-0.000464,0.00,245.744,0.0,6.68,868.9
75,"2021-05-13,10:45",24.77,65.46,-0.032464,2.50,177.924,-,-,-
75,"2021-05-13,11:00",25.34,60.96,0.029072,0.00,224.983,-,-,-
75,"2021-05-13,12:15",26.80,63.72,0.011072,0.00,296.667,-,-,-
75,"2021-05-13,12:30",26.57,62.28,0.011536,0.00,295.278,-,-,-
75,"2021-05-13,13:45",25.60,66.65,-0.029000,2.50,333.103,-,-,-
75,"2021-05-13,14:00",27.23,61.96,0.025072,0.00,338.478,-,-,-
75,"2021-05-13,15:15",28.01,59.99,-0.021464,5.00,301.107,-,-,-
75,"2021-05-13,16:15",27.35,58.89,0.004536,2.50,332.941,-,-,-
75,"2021-05-13,17:30",23.46,71.70,-0.004000,5.00,340.137,0,-,863.7
75,"2021-05-13,18:15",23.23,73.71,-0.004000,2.50,337.388,0,-,863.9
75,"2021-05-13,18:30",23.20,73.80,-0.003000,2.50,335.862,0,-,864.0
75,"2021-05-13,19:15",22.02,78.71,-,2.50,333.103,0,-,864.1
75,"2021-05-13,19:30",21.93,79.07,-,2.50,333.103,0,-,864.2
75,"2021-05-13,20:15",21.74,80.28,-,2.50,326.207,0,-,864.8
75,"2021-05-13,20:30",21.61,81.21,-,0,313.564,0,-,864.9
75,"2021-05-13,21:15",21.37,83.70,-,2.50,321.667,0,-,864.9
75,"2021-05-13,21:30",21.40,83.31,-,2.50,327.222,0,-,864.9
75,"2021-05-13,22:15",21.36,80.97,-,0.00,310.314,0,-,865.4
75,"2021-05-13,22:30",21.40,80.86,-,2.50,335.556,0,-,865.3
75,"2021-05-14,09:45",22.04,82.85,-0.028000,2.50,304.138,-,-,-
75,"2021-05-14,11:15",25.49,72.49,-0.030464,2.50,306.644,-,-,-
75,"2021-05-14,12:45",26.22,64.15,0.016072,2.50,245.278,-,-,-
75,"2021-05-14,15:30",27.49,62.67,-0.013464,2.50,78.611,-,-,-
75,"2021-05-14,15:45",27.78,65.28,-0.018464,2.50,325.833,-,-,-
75,"2021-05-14,17:15",23.07,77.36,-0.009000,0.00,307.148,-,-,-
75,"2021-05-14,18:30",21.68,80.69,-0.002000,0.00,331.89,-,-,-
75,"2021-05-14,18:45",21.64,80.54,-0.002000,0.00,355.258,-,-,-
75,"2021-05-14,20:15",21.30,82.51,-,5.00,309.655,-,-,-
75,"2021-05-14,21:15",18.50,83.14,-,7.50,289.722,-,-,-
75,"2021-05-14,21:30",18.40,86.15,-,5.00,313.101,-,-,-
75,"2021-05-14,22:45",19.17,88.00,-,2.50,332.613,-,-,-
75,"2021-05-14,23:00",19.45,86.12,-,2.50,321.463,-,-,-
75,"2021-05-15,05:15",18.18,90.84,-,0.00,304.286,-,-,-
75,"2021-05-15,08:15",18.42,97.03,-0.002000,2.50,323.885,-,-,-
75,"2021-05-15,09:30",20.48,79.15,-0.028000,0,76.552,0,-,867.7
75,"2021-05-15,09:45",21.04,79.35,0.032536,0,66.897,0,-,867.6
75,"2021-05-15,11:00",24.21,71.19,-0.003464,0.00,276.552,-,-,-
75,"2021-05-15,12:30",24.28,68.42,0.032536,0.00,37.931,-,-,-
75,"2021-05-15,12:45",24.29,66.30,0.029536,2.50,286.207,-,-,-
75,"2021-05-15,14:15",27.08,70.58,0.027072,2.50,-,-,-,-
75,"2021-05-15,15:15",25.03,70.22,0.003536,0.00,47.586,-,-,-
75,"2021-05-15,15:30",25.50,70.69,0.005536,2.50,306.897,-,-,-
75,"2021-05-15,16:15",26.09,67.08,0.007536,0.00,350.934,-,-,-
75,"2021-05-15,16:30",26.48,66.10,0.011536,5.00,37.931,-,-,-
75,"2021-05-15,17:30",24.20,74.19,-0.020000,2.50,75.172,-,-,-
75,"2021-05-15,17:45",23.98,74.21,-0.019000,5.00,10.345,-,-,-
75,"2021-05-15,18:30",21.23,83.77,-0.001000,0,356.632,0,-,864.4
75,"2021-05-15,18:45",21.06,83.83,-0.001000,0,15.739,0,-,864.5
75,"2021-05-16,08:30",22.93,83.50,0.027536,0.00,265.714,-,-,-
75,"2021-05-16,08:45",23.51,80.52,0.026536,0.00,276.864,-,-,-
75,"2021-05-16,09:45",23.13,83.10,-0.026000,0.00,170.345,-,-,-
75,"2021-05-16,14:15",27.23,61.73,0.024072,5.00,341.111,-,-,-
75,"2021-05-16,18:30",22.13,77.88,-0.005000,0,318.144,0,-,863.8
75,"2021-05-16,19:30",21.55,82.49,-,5.00,357.931,0,-,864.0
75,"2021-05-17,07:30",21.30,88.03,-0.010000,0.00,314.982,-,-,-
75,"2021-05-17,09:15",24.26,75.09,0.003536,2.50,344.014,-,-,-
75,"2021-05-17,09:30",24.76,72.55,0.002536,0.00,323.253,-,-,-
75,"2021-05-17,10:30",26.69,68.36,-0.023464,0.00,318.889,0,-,866.7
75,"2021-05-17,12:15",27.52,66.36,0.003536,2.50,292.5,-,-,-
75,"2021-05-17,13:15",28.98,63.59,0.024072,0.00,78.611,-,-,-
75,"2021-05-17,13:30",28.56,63.85,0.007072,2.50,300.833,-,-,-
75,"2021-05-17,13:45",25.81,65.94,-0.019000,0.00,291.419,-,-,-
75,"2021-05-17,14:30",28.30,57.18,-0.025464,2.50,299.444,-,-,-
75,"2021-05-17,14:45",28.78,54.98,-0.023464,0.00,330.0,-,-,-
75,"2021-05-17,15:30",28.13,56.97,-0.007464,2.50,328.611,-,-,-
75,"2021-05-17,16:45",25.94,71.84,0.029536,5.00,349.655,-,-,-
75,"2021-05-17,18:15",22.78,79.81,-0.004000,0.00,314.021,0,-,863.2
75,"2021-05-17,19:15",22.41,83.67,-,0,327.586,0,-,864.0
75,"2021-05-17,20:15",21.96,85.21,-,0.00,306.897,-,-,-
75,"2021-05-17,20:30",21.70,86.73,-,0.00,317.716,-,-,-
75,"2021-05-17,21:30",21.65,85.95,-,2.50,338.333,-,-,-
75,"2021-05-17,21:45",21.66,85.84,-,2.50,331.389,-,-,-
75,"2021-05-18,10:15",26.48,70.63,-0.027464,0.00,360.556,0,-,867.7
75,"2021-05-18,11:15",26.34,69.51,-0.015464,2.50,316.332,-,-,-
75,"2021-05-18,11:30",26.57,69.58,-0.029464,2.50,319.1,-,-,-
75,"2021-05-18,11:45",26.49,68.65,0.027072,2.50,315.172,-,-,-
75,"2021-05-18,13:15",25.86,69.27,0.016072,5.00,341.379,-,-,-
75,"2021-05-18,14:15",27.38,62.47,-0.013464,0.00,359.239,-,-,-
75,"2021-05-18,14:30",26.31,65.42,-0.011464,2.50,246.207,-,-,-
75,"2021-05-18,14:45",26.83,64.49,-0.016464,5.00,312.18,-,-,-
75,"2021-05-18,16:15",24.78,70.48,-0.031000,0.00,266.897,-,-,-
75,"2021-05-18,17:30",24.45,71.43,-0.018000,0,231.034,0,-,864.1
75,"2021-05-18,17:45",24.,72.05,-0.017000,0,282.069,0,-,864.0
75,"2021-05-18,18:15",22.60,77.15,-0.005000,2.50,275.533,0,-,864.2
75,"2021-05-18,18:30",22.21,79.76,-0.002000,0,297.526,0,-,864.2
75,"2021-05-18,19:15",21.68,81.67,-,0.00,268.66,-,-,-
75,"2021-05-18,19:30",21.67,81.88,-,0.00,256.289,-,-,-
75,"2021-05-18,21:15",21.45,80.33,-,0.00,157.931,-,-,-
75,"2021-05-18,22:15",21.45,79.63,-,0.00,85.19,-,-,-
75,"2021-05-19,04:30",19.66,85.99,-,5.00,292.367,-,-,-
75,"2021-05-19,04:45",19.58,87.17,-,5.,360.212,-,-,-
75,"2021-05-19,09:15",23.26,76.80,-0.017000,0.00,61.661,-,-,-
75,"2021-05-19,10:30",25.86,70.74,-0.016464,0.00,350.934,-,-,-
75,"2021-05-19,10:45",25.29,68.85,-0.013464,0.00,319.1,-,-,-
75,"2021-05-19,12:00",26.19,67.46,-0.029464,5.00,339.862,-,-,-
75,"2021-05-19,12:15",26.56,69.05,-0.030464,0.00,312.18,-,-,-
75,"2021-05-19,13:15",26.93,66.43,-0.032464,2.50,293.889,-,-,-
75,"2021-05-19,13:30",26.93,67.76,0.032072,2.50,339.862,-,-,-
75,"2021-05-19,15:15",24.12,74.94,-0.026000,5.00,338.621,-,-,-
75,"2021-05-19,17:15",22.87,76.70,-0.011000,2.50,109.21,0,-,865.0
75,"2021-05-19,19:15",21.33,81.59,-,0.00,328.966,-,-,-
75,"2021-05-19,20:30",21.06,83.28,-,2.50,20.0,-,-,-
75,"2021-05-19,22:15",19.16,81.59,-,0.00,191.111,-,-,-
75,"2021-05-20,09:15",22.87,72.29,0.027536,0.00,182.759,-,-,-
75,"2021-05-20,10:15",26.26,67.17,-0.012464,0,300.833,0,-,868.7
75,"2021-05-20,10:30",24.80,70.10,-0.014464,0.00,242.069,0,-,868.6
75,"2021-05-20,11:45",25.90,65.79,0.032072,2.50,105.952,-,-,-
75,"2021-05-20,12:00",26.93,67.59,0.020536,0.00,352.222,-,-,-
75,"2021-05-20,13:15",27.58,61.79,0.023072,0.00,308.028,-,-,-
75,"2021-05-20,13:30",27.46,63.32,-0.032000,0.00,159.167,-,-,-
75,"2021-05-20,13:45",25.80,64.50,-0.029000,0.00,303.611,-,-,-
75,"2021-05-20,15:15",25.81,59.56,-0.019000,0.00,79.31,-,-,-
75,"2021-05-20,16:15",27.04,60.22,-0.029000,0.00,335.862,-,-,-
75,"2021-05-20,16:30",26.35,62.33,0.021,0.00,320.69,-,-,-
75,"2021-05-20,18:15",23.67,72.78,-0.003000,0,44.605,-,-,-
75,"2021-05-20,18:45",22.42,78.01,-0.001000,0.00,1.993,-,-,-
75,"2021-05-20,19:00",22.04,79.05,-,0.00,333.103,-,-,-
75,"2021-05-20,20:15",21.28,81.29,-,2.50,353.702,-,-,-
75,"2021-05-20,20:30",21.16,81.36,-,2.50,352.318,-,-,-
75,"2021-05-20,20:45",21.20,81.23,-,0.00,344.014,-,-,-
75,"2021-05-20,22:15",21.25,83.38,-,0.00,309.167,-,-,-
