STATIONID,DATETIME,AIRTEMP(T),RH,SOLAR,WINDSPEED,W.DIRECTION,RAIN,SOILTEMPERATURE(T1),PRESSURE
57,"2021-04-03,10:30",28.37,-,0,-,113.84,-,-,-
57,"2021-04-03,10:45",29.25,-,0,-,82.29,-,-,-
57,"2021-04-03,13:15",34.93,-,0,-,51.756,-,-,-
57,"2021-04-03,15:15",30.5,-,0,-,72.424,-,-,-
57,"2021-04-03,16:15",39.06,-,0,-,-3.27,-,-,-
57,"2021-04-03,16:30",36.18,-,0.000016,-,80.38,-,-,-
57,"2021-04-03,18:15",29.37,-,0,-,41.887,-,-,-
57,"2021-04-03,18:30",28.31,-,0.000016,-,67.547,-,-,-
57,"2021-04-03,20:15",19.25,-,0,-,215.472,-,-,-
57,"2021-04-03,22:15",19.62,-,0,-,324.151,-,-,-
57,"2021-04-04,00:15",18.18,-,0,-,263.774,-,-,-
57,"2021-04-04,01:45",18.43,-,0,-,123.396,-,-,-
57,"2021-04-04,03:45",16.87,-,0,-,241.132,-,-,-
57,"2021-04-04,05:30",17.12,-,0,-,-20,-,-,-
57,"2021-04-04,05:45",16.93,-,0,-,-20,-,-,-
57,"2021-04-04,6:00",16.93,-,0,-,-20,-,-,-
57,"2021-04-04,05:30",17.12,-,0,-,-20,-,-,-
57,"2021-04-04,05:45",16.93,-,0,-,-20,-,-,-
57,"2021-04-04,6:00",16.93,-,0,-,-20,-,-,-
57,"2021-04-04,05:30",17.12,-,0,-,-20,-,-,-
57,"2021-04-04,05:45",16.93,-,0,-,-20,-,-,-
57,"2021-04-04,6:00",16.93,-,0,-,-20,-,-,-
57,"2021-04-04,05:30",17.12,-,0,-,-20,-,-,-
57,"2021-04-04,05:45",16.93,-,0,-,-20,-,-,-
57,"2021-04-04,6:00",16.93,-,0,-,-20,-,-,-
57,"2021-04-04,05:30",17.12,-,0,-,-20,-,-,-
57,"2021-04-04,05:45",16.93,-,0,-,-20,-,-,-
57,"2021-04-04,6:00",16.93,-,0,-,-20,-,-,-
57,"2021-04-04,05:30",17.12,-,0,-,-20,-,-,-
57,"2021-04-04,05:45",16.93,-,0,-,-20,-,-,-
57,"2021-04-04,6:00",16.93,-,0,-,-20,-,-,-
57,"2021-04-04,05:30",17.12,-,0,-,-20,-,-,-
57,"2021-04-04,05:45",16.93,-,0,-,-20,-,-,-
57,"2021-04-04,6:00",16.93,-,0,-,-20,-,-,-
57,"2021-04-04,05:30",17.12,-,0,-,-20,-,-,-
57,"2021-04-04,05:45",16.93,-,0,-,-20,-,-,-
57,"2021-04-04,6:00",16.93,-,0,-,-20,-,-,-
57,"2021-04-04,07:30",18.25,-,0,-,165.66,-,-,-
57,"2021-04-04,10:30",17.81,-,0,-,-20,-,-,-
57,"2021-04-04,10:45",18.18,-,0,-,-20,-,-,-
57,"2021-04-04,12:15",19.93,-,0,-,-20,-,-,-
57,"2021-04-04,12:30",20.06,-,0,-,-20,-,-,-
57,"2021-04-04,14:15",32.75,-,0,-,113.84,-,-,-
57,"2021-04-04,16:15",31,-,0,-,300.913,-,-,-
57,"2021-04-04,16:30",36.31,-,0,-,121.445,-,-,-
57,"2021-04-04,18:15",32.62,-,0,-,216.364,-,-,-
57,"2021-04-04,19:30",21.56,-,0,-,339.091,-,-,-
57,"2021-04-04,19:45",21.18,-,0,-,352.727,-,-,-
57,"2021-04-04,20:45",19.75,-,0,-,11.698,-,-,-
57,"2021-04-04,21:00",19.37,-,0,-,352.83,-,-,-
57,"2021-04-04,23:15",17.87,-,0,-,73.585,-,-,-
57,"2021-04-05,03:15",17.81,-,0,-,259.245,-,-,-
57,"2021-04-05,04:15",17.06,-,0,-,357.358,-,-,-
57,"2021-04-05,04:30",17,-,0,-,278.868,-,-,-
57,"2021-04-05,05:30",16.93,-,0,-,229.057,-,-,-
57,"2021-04-05,05:45",17.12,-,0,-,200.377,-,-,-
57,"2021-04-05,6:00",17.18,-,0,-,102.264,-,-,-
57,"2021-04-05,05:30",16.93,-,0,-,229.057,-,-,-
57,"2021-04-05,05:45",17.12,-,0,-,200.377,-,-,-
57,"2021-04-05,6:00",17.18,-,0,-,102.264,-,-,-
57,"2021-04-05,05:30",16.93,-,0,-,229.057,-,-,-
57,"2021-04-05,05:45",17.12,-,0,-,200.377,-,-,-
57,"2021-04-05,6:00",17.18,-,0,-,102.264,-,-,-
57,"2021-04-05,05:30",16.93,-,0,-,229.057,-,-,-
57,"2021-04-05,05:45",17.12,-,0,-,200.377,-,-,-
57,"2021-04-05,6:00",17.18,-,0,-,102.264,-,-,-
57,"2021-04-05,05:30",16.93,-,0,-,229.057,-,-,-
57,"2021-04-05,05:45",17.12,-,0,-,200.377,-,-,-
57,"2021-04-05,6:00",17.18,-,0,-,102.264,-,-,-
57,"2021-04-05,05:30",16.93,-,0,-,229.057,-,-,-
57,"2021-04-05,05:45",17.12,-,0,-,200.377,-,-,-
57,"2021-04-05,6:00",17.18,-,0,-,102.264,-,-,-
57,"2021-04-05,05:30",16.93,-,0,-,229.057,-,-,-
57,"2021-04-05,05:45",17.12,-,0,-,200.377,-,-,-
57,"2021-04-05,6:00",17.18,-,0,-,102.264,-,-,-
57,"2021-04-05,05:30",16.93,-,0,-,229.057,-,-,-
57,"2021-04-05,05:45",17.12,-,0,-,200.377,-,-,-
57,"2021-04-05,6:00",17.18,-,0,-,102.264,-,-,-
57,"2021-04-05,07:15",17.31,-,0,-,78.113,-,-,-
57,"2021-04-05,07:30",17.87,-,0.000016,-,205.095,-,-,-
57,"2021-04-05,07:45",18.37,-,0,-,196.667,-,-,-
57,"2021-04-05,09:15",28.06,-,0,-,113.84,-,-,-
57,"2021-04-05,09:30",29.56,-,0,-,68.213,-,-,-
57,"2021-04-05,09:45",28.37,-,0.000016,-,75.817,-,-,-
57,"2021-04-05,11:15",30.56,-,0,-,69.734,-,-,-
57,"2021-04-05,11:30",29.87,-,0.000016,-,100.152,-,-,-
57,"2021-04-05,11:45",30.37,-,0.000016,-,101.673,-,-,-
57,"2021-04-05,13:15",29.68,-,0,-,80,-,-,-
57,"2021-04-05,14:15",23.25,-,0.000016,-,69.057,-,-,-
57,"2021-04-05,16:15",32.25,-,0,-,137.576,-,-,-
57,"2021-04-05,16:30",34.5,-,0.000016,-,92.548,-,-,-
57,"2021-04-05,18:15",28.37,-,0,-,127.925,-,-,-
57,"2021-04-05,23:15",17.62,-,0,-,16.226,-,-,-
57,"2021-04-05,23:30",17.56,-,0,-,20.755,-,-,-
57,"2021-04-06,01:15",17.06,-,0,-,106.792,-,-,-
57,"2021-04-06,02:45",17.12,-,0,-,342.264,-,-,-
57,"2021-04-06,3:00",17.68,-,0,-,226.038,-,-,-
57,"2021-04-06,02:45",17.12,-,0,-,342.264,-,-,-
57,"2021-04-06,3:00",17.68,-,0,-,226.038,-,-,-
57,"2021-04-06,02:45",17.12,-,0,-,342.264,-,-,-
57,"2021-04-06,3:00",17.68,-,0,-,226.038,-,-,-
57,"2021-04-06,02:45",17.12,-,0,-,342.264,-,-,-
57,"2021-04-06,3:00",17.68,-,0,-,226.038,-,-,-
57,"2021-04-06,02:45",17.12,-,0,-,342.264,-,-,-
57,"2021-04-06,3:00",17.68,-,0,-,226.038,-,-,-
57,"2021-04-06,02:45",17.12,-,0,-,342.264,-,-,-
57,"2021-04-06,3:00",17.68,-,0,-,226.038,-,-,-
57,"2021-04-06,02:45",17.12,-,0,-,342.264,-,-,-
57,"2021-04-06,3:00",17.68,-,0,-,226.038,-,-,-
57,"2021-04-06,02:45",17.12,-,0,-,342.264,-,-,-
57,"2021-04-06,3:00",17.68,-,0,-,226.038,-,-,-
57,"2021-04-06,04:30",17.81,-,0,-,41.887,-,-,-
57,"2021-04-06,04:45",17.68,-,0,-,7.17,-,-,-
57,"2021-04-06,5:00",17.56,-,0,-,26.792,-,-,-
57,"2021-04-06,04:30",17.81,-,0,-,41.887,-,-,-
57,"2021-04-06,04:45",17.68,-,0,-,7.17,-,-,-
57,"2021-04-06,5:00",17.56,-,0,-,26.792,-,-,-
57,"2021-04-06,04:30",17.81,-,0,-,41.887,-,-,-
57,"2021-04-06,04:45",17.68,-,0,-,7.17,-,-,-
57,"2021-04-06,5:00",17.56,-,0,-,26.792,-,-,-
57,"2021-04-06,04:30",17.81,-,0,-,41.887,-,-,-
57,"2021-04-06,04:45",17.68,-,0,-,7.17,-,-,-
57,"2021-04-06,5:00",17.56,-,0,-,26.792,-,-,-
57,"2021-04-06,04:30",17.81,-,0,-,41.887,-,-,-
57,"2021-04-06,04:45",17.68,-,0,-,7.17,-,-,-
57,"2021-04-06,5:00",17.56,-,0,-,26.792,-,-,-
57,"2021-04-06,06:30",17,-,0,-,63.019,-,-,-
57,"2021-04-06,06:45",17,-,0,-,64.528,-,-,-
57,"2021-04-06,07:45",17.68,-,0,-,87.17,-,-,-
57,"2021-04-06,09:30",18.31,-,0,-,106.792,-,-,-
57,"2021-04-06,09:45",18.25,-,0,-,87.17,-,-,-
57,"2021-04-06,11:30",27.25,-,0,-,95.589,-,-,-
57,"2021-04-06,11:45",28.56,-,0,-,91.027,-,-,-
57,"2021-04-06,13:15",33.87,-,0,-,46.92,-,-,-
57,"2021-04-06,13:30",34.56,-,0.000016,-,83.817,-,-,-
57,"2021-04-06,13:45",36.62,-,0,-,60.916,-,-,-
57,"2021-04-06,15:15",39.87,-,0,-,70.076,-,-,-
57,"2021-04-06,15:30","2021-04-06,15:28:01",-,0.000016,-,69.734,-,-,-
57,"2021-04-06,15:45",38.43,-,0,-,84.943,-,-,-
57,"2021-04-06,17:15",38.75,-,0,-,62.129,-,-,-
57,"2021-04-06,18:15",33,-,0,-,49.434,-,-,-
57,"2021-04-06,20:15",18.43,-,0,-,81.132,-,-,-
57,"2021-04-06,20:30",18.31,-,0,-,69.057,-,-,-
57,"2021-04-06,22:15",18.5,-,0,-,75.094,-,-,-
57,"2021-04-07,00:15",17.93,-,0,-,29.811,-,-,-
57,"2021-04-07,01:15",18.18,-,0,-,52.453,-,-,-
57,"2021-04-07,01:30",18.18,-,0,-,50.943,-,-,-
57,"2021-04-07,02:45",18.43,-,0,-,2.642,-,-,-
57,"2021-04-07,3:00",18.5,-,0,-,17.736,-,-,-
57,"2021-04-07,02:45",18.43,-,0,-,2.642,-,-,-
57,"2021-04-07,3:00",18.5,-,0,-,17.736,-,-,-
57,"2021-04-07,02:45",18.43,-,0,-,2.642,-,-,-
57,"2021-04-07,3:00",18.5,-,0,-,17.736,-,-,-
57,"2021-04-07,02:45",18.43,-,0,-,2.642,-,-,-
57,"2021-04-07,3:00",18.5,-,0,-,17.736,-,-,-
57,"2021-04-07,02:45",18.43,-,0,-,2.642,-,-,-
57,"2021-04-07,3:00",18.5,-,0,-,17.736,-,-,-
57,"2021-04-07,02:45",18.43,-,0,-,2.642,-,-,-
57,"2021-04-07,3:00",18.5,-,0,-,17.736,-,-,-
57,"2021-04-07,02:45",18.43,-,0,-,2.642,-,-,-
57,"2021-04-07,3:00",18.5,-,0,-,17.736,-,-,-
57,"2021-04-07,02:45",18.43,-,0,-,2.642,-,-,-
57,"2021-04-07,3:00",18.5,-,0,-,17.736,-,-,-
57,"2021-04-07,04:30",17.31,-,0,-,-20,-,-,-
57,"2021-04-07,04:45",17.25,-,0,-,-20,-,-,-
57,"2021-04-07,06:30",18.06,-,0,-,-20,-,-,-
57,"2021-04-07,06:45",18.06,-,0.000016,-,-20,-,-,-
57,"2021-04-07,7:00",18.06,-,0.000016,-,-20,-,-,-
57,"2021-04-07,06:30",18.06,-,0,-,-20,-,-,-
57,"2021-04-07,06:45",18.06,-,0.000016,-,-20,-,-,-
57,"2021-04-07,7:00",18.06,-,0.000016,-,-20,-,-,-
57,"2021-04-07,06:30",18.06,-,0,-,-20,-,-,-
57,"2021-04-07,06:45",18.06,-,0.000016,-,-20,-,-,-
57,"2021-04-07,7:00",18.06,-,0.000016,-,-20,-,-,-
57,"2021-04-07,06:30",18.06,-,0,-,-20,-,-,-
57,"2021-04-07,06:45",18.06,-,0.000016,-,-20,-,-,-
57,"2021-04-07,7:00",18.06,-,0.000016,-,-20,-,-,-
57,"2021-04-07,06:30",18.06,-,0,-,-20,-,-,-
57,"2021-04-07,06:45",18.06,-,0.000016,-,-20,-,-,-
57,"2021-04-07,7:00",18.06,-,0.000016,-,-20,-,-,-
57,"2021-04-07,06:30",18.06,-,0,-,-20,-,-,-
57,"2021-04-07,06:45",18.06,-,0.000016,-,-20,-,-,-
57,"2021-04-07,7:00",18.06,-,0.000016,-,-20,-,-,-
57,"2021-04-07,08:15",19,-,0.000016,-,-20,-,-,-
57,"2021-04-07,08:30",19.43,-,0.000016,-,-20,-,-,-
57,"2021-04-07,09:45",26.68,-,0.000016,-,-20,-,-,-
57,"2021-04-07,10:00",27.43,-,0,-,-20,-,-,-
57,"2021-04-07,11:15",29.12,-,0,-,-20,-,-,-
57,"2021-04-07,11:30",29.25,-,0,-,-20,-,-,-
57,"2021-04-07,12:15",33.25,-,0,-,-20,-,-,-
57,"2021-04-07,12:30",34.06,-,0,-,-20,-,-,-
57,"2021-04-07,12:45",34.06,-,0,-,-20,-,-,-
57,"2021-04-07,14:15",36.18,-,0.000016,-,-20,-,-,-
57,"2021-04-07,14:30",36.81,-,0,-,-20,-,-,-
57,"2021-04-07,16:15",40.37,-,0,-,-20,-,-,-
57,"2021-04-07,20:30",18.37,-,0.000016,-,-20,-,-,-
57,"2021-04-07,20:45",18.43,-,0,-,-20,-,-,-
57,"2021-04-07,23:45",19.31,-,-,-,-,-,-,-
57,"2021-04-08,03:45",16.93,-,0,-,61.509,-,-,-
57,"2021-04-08,4:00",16.93,-,0,-,82.642,-,-,-
57,"2021-04-08,03:45",16.93,-,0,-,61.509,-,-,-
57,"2021-04-08,4:00",16.93,-,0,-,82.642,-,-,-
57,"2021-04-08,03:45",16.93,-,0,-,61.509,-,-,-
57,"2021-04-08,4:00",16.93,-,0,-,82.642,-,-,-
57,"2021-04-08,03:45",16.93,-,0,-,61.509,-,-,-
57,"2021-04-08,4:00",16.93,-,0,-,82.642,-,-,-
57,"2021-04-08,03:45",16.93,-,0,-,61.509,-,-,-
57,"2021-04-08,4:00",16.93,-,0,-,82.642,-,-,-
57,"2021-04-08,03:45",16.93,-,0,-,61.509,-,-,-
57,"2021-04-08,4:00",16.93,-,0,-,82.642,-,-,-
57,"2021-04-08,03:45",16.93,-,0,-,61.509,-,-,-
57,"2021-04-08,4:00",16.93,-,0,-,82.642,-,-,-
57,"2021-04-08,05:30",17.25,-,0,-,80,-,-,-
57,"2021-04-08,05:45",17.31,-,0,-,86.464,-,-,-
57,"2021-04-08,08:15",16.75,-,-,-,-,-,-,-
57,"2021-04-08,10:30",25.12,-,0.000016,-,-20,-,-,-
57,"2021-04-08,12:15",32.62,-,0.000016,-,71.603,-,-,-
57,"2021-04-08,12:30",32.75,-,0.000016,-,71.603,-,-,-
57,"2021-04-08,13:30",32.75,-,0,-,43.878,-,-,-
57,"2021-04-08,13:45",35.06,-,0,-,47.176,-,-,-
57,"2021-04-08,15:15",37.93,-,0.000016,-,69.734,-,-,-
57,"2021-04-08,15:30",38.18,-,0,-,49.962,-,-,-
57,"2021-04-08,21:15",18.31,-,0,-,66.038,-,-,-
57,"2021-04-08,23:15",18.43,-,0,-,75.094,-,-,-
57,"2021-04-08,23:30",18.12,-,0,-,87.17,-,-,-
57,"2021-04-09,00:30",18.18,-,0,-,99.245,-,-,-
57,"2021-04-09,00:45",18.12,-,0,-,96.226,-,-,-
57,"2021-04-09,04:30",18.93,-,-,-,-,-,-,-
57,"2021-04-09,04:45",19.06,-,-,-,-,-,-,-
57,"2021-04-09,05:00",19.06,-,-,-,-,-,-,-
57,"2021-04-09,13:15",29.5,-,0,-,107.757,-,-,-
57,"2021-04-09,13:30",28.37,-,0.000016,-,110.303,-,-,-
57,"2021-04-09,13:45",28.75,-,0.000016,-,80,-,-,-
57,"2021-04-09,15:15",34.5,-,0,-,84.943,-,-,-
57,"2021-04-09,15:30",37.43,-,0,-,77.338,-,-,-
57,"2021-04-09,15:45",37.87,-,0,-,95.589,-,-,-
57,"2021-04-09,17:15",37.12,-,0,-,133.612,-,-,-
57,"2021-04-09,17:30",34.06,-,0,-,151.212,-,-,-
57,"2021-04-09,18:45",25.75,-,0,-,149.057,-,-,-
57,"2021-04-09,19:00",23.56,-,0,-,138.491,-,-,-
57,"2021-04-09,20:15",20.56,-,0,-,130.943,-,-,-
57,"2021-04-09,20:30",20.62,-,0,-,123.396,-,-,-
57,"2021-04-09,22:15",20.12,-,0,-,123.396,-,-,-
57,"2021-04-10,00:15",18.81,-,0,-,114.34,-,-,-
57,"2021-04-10,01:15",18.62,-,0,-,120.377,-,-,-
57,"2021-04-10,01:30",18.56,-,0,-,102.264,-,-,-
57,"2021-04-10,06:30",17.31,-,0,-,49.434,-,-,-
57,"2021-04-10,06:45",17.43,-,0,-,55.472,-,-,-
57,"2021-04-10,12:30",27.37,-,0.000000,-,83.03,-,-,-
57,"2021-04-10,13:45",33.93,-,0.000000,-,80.38,-,-,-
57,"2021-04-10,15:15",38.18,-,0.000000,-,57.567,-,-,-
57,"2021-04-10,15:30",38.62,-,0.000016,-,54.525,-,-,-
57,"2021-04-10,15:45",39.25,-,0.000000,-,63.65,-,-,-
57,"2021-04-10,17:15",34.75,-,0.000000,-,74.297,-,-,-
57,"2021-04-10,17:30",35.81,-,0.000000,-,61.818,-,-,-
57,"2021-04-10,17:45",34.75,-,0.000000,-,72.424,-,-,-
57,"2021-04-10,18:45",23.43,-,0.000000,-,66.038,-,-,-
57,"2021-04-10,19:00",lwg-10m,-,0.000000,-,69.057,-,-,-
57,"2021-04-10,20:15",19.06,-,0.000000,-,87.17,-,-,-
57,"2021-04-10,20:30",19.00,-,0.000000,-,81.132,-,-,-
57,"2021-04-10,22:15",19.93,-,0.000000,-,70.566,-,-,-
57,"2021-04-11,00:15",18.75,-,0.000000,-,93.208,-,-,-
57,"2021-04-11,04:15",17.31,-,0.000000,-,-,-,-,-
57,"2021-04-11,06:15",16.62,-,0.000000,-,109.811,-,-,-
57,"2021-04-11,07:15",16.81,-,0.000000,-,100.755,-,-,-
57,"2021-04-11,07:30",17.12,-,0.000000,-,76.604,-,-,-
57,"2021-04-11,07:45",17.12,-,0.000000,-,75.094,-,-,-
57,"2021-04-11,10:00",17.18,-,0.000000,-,-20.0,-,-,-
57,"2021-04-11,11:45",22.75,-,0.000016,-,70.566,-,-,-
57,"2021-04-11,12:00",23.37,-,0.000016,-,76.604,-,-,-
57,"2021-04-11,13:30",31.37,-,0.000000,-,75.817,148,127.94,-
57,"2021-04-11,13:45",33.18,-,0.000000,-,115.361,0.0,127.94,871.19
57,"2021-04-11,14:00",33.68,-,0.000000,-,136.654,0.0,127.94,871.16
57,"2021-04-11,15:30",34.68,-,0.000000,-,110.798,-,-,-
57,"2021-04-11,15:45",33.43,-,0.000000,-,62.129,-,-,-
57,"2021-04-11,17:15",37.18,-,0.000000,-,72.776,-,-,-
57,"2021-04-11,17:30",36.56,-,0.000016,-,71.255,-,-,-
57,"2021-04-11,18:30",lwg-10m,-,0.000016,-,106.792,-,-,-
57,"2021-04-11,18:45",28.00,-,0.000000,-,91.698,-,-,-
57,"2021-04-11,20:15",18.50,-,0.000000,-,79.623,-,-,-
57,"2021-04-11,20:30",18.31,-,0.000000,-,53.962,-,-,-
57,"2021-04-11,22:15",18.06,-,0.000000,-,66.038,-,-,-
57,"2021-04-11,22:30",18.06,-,0.000000,-,76.604,-,-,-
57,"2021-04-12,00:15",17.81,-,0.000000,-,106.792,-,-,-
57,"2021-04-12,01:45",18.37,-,0.000000,-,140.0,-,-,-
57,"2021-04-12,02:00",18.50,-,0.000000,-,132.453,-,-,-
57,"2021-04-12,03:15",18.12,-,0.000000,-,106.792,-,-,-
57,"2021-04-12,05:15",18.50,-,0.000000,-,52.453,-,-,-
57,"2021-04-12,09:15",17.12,-,0.000000,-,-20.0,-,-,-
57,"2021-04-12,11:15",24.75,-,0.000000,-,140.606,-,-,-
57,"2021-04-12,12:30",30.62,-,0.000000,-,173.156,-,-,-
57,"2021-04-12,12:45",31.62,-,0.000016,-,100.152,-,-,-
57,"2021-04-12,14:45",35.18,-,0.000000,-,24.106,-,-,-
57,"2021-04-12,15:00",35.62,-,0.000000,-,54.525,-,-,-
57,"2021-04-12,16:15",36.93,-,0.000016,-,65.171,-,-,-
57,"2021-04-12,16:30",36.56,-,0.000016,-,81.901,-,-,-
57,"2021-04-12,16:45",34.81,-,0.000000,-,68.213,-,-,-
57,"2021-04-12,18:15",31.68,-,0.000000,-,52.453,-,-,-
57,"2021-04-12,18:30",31.00,-,0.000000,-,76.604,-,-,-
57,"2021-04-12,18:45",29.31,-,0.000000,-,70.566,-,-,-
57,"2021-04-12,20:15",18.12,-,0.000000,-,105.283,-,-,-
57,"2021-04-12,21:15",18.43,-,0.000000,-,106.792,-,-,-
57,"2021-04-12,21:30",18.56,-,0.000000,-,109.811,-,-,-
57,"2021-04-12,22:30",18.87,-,0.000000,-,-20.0,-,-,-
57,"2021-04-12,22:45",19.12,-,0.000016,-,-20.0,-,-,-
57,"2021-04-13,00:15",19.12,-,0.000016,-,-20.0,-,-,-
57,"2021-04-13,00:30",18.87,-,0.000016,-,-20.0,-,-,-
57,"2021-04-13,02:15",19.81,-,0.000000,-,120.377,-,-,-
57,"2021-04-13,02:30",18.87,-,0.000000,-,115.849,-,-,-
57,"2021-04-13,04:15",18.56,-,0.000000,-,84.151,-,-,-
57,"2021-04-13,04:30",18.68,-,0.000000,-,61.509,-,-,-
57,"2021-04-13,04:45",18.75,-,0.000000,-,58.491,-,-,-
57,"2021-04-13,08:15",17.12,-,0.000000,-,-20.0,-,-,-
57,"2021-04-13,08:30",17.12,-,0.000000,-,34.34,-,-,-
57,"2021-04-13,12:15",18.18,-,0.000016,-,-20.0,-,-,-
57,"2021-04-13,15:15",25.18,-,0.000000,-,-20.0,-,-,-
57,"2021-04-13,16:15",26.37,-,0.000000,-,-20.0,-,-,-
57,"2021-04-13,16:30",26.50,-,0.000016,-,-20.0,-,-,-
57,"2021-04-13,17:30",23.87,-,0.000000,-,217.879,-,-,-
57,"2021-04-13,17:45",24.56,-,0.000000,-,245.152,-,-,-
57,"2021-04-13,19:15",18.87,-,0.000000,-,229.057,-,-,-
57,"2021-04-13,20:15",17.62,-,0.000000,-,230.566,-,-,-
