STATIONID,DATETIME,AIRTEMP(T),RH,SOLAR,WINDSPEED,W.DIRECTION,RAIN,SOILTEMPERATURE(T1),PRESSURE
49,"2021-04-02,08:45",21.54,90.40,-,-,-,0,23.44,896.62
49,"2021-04-02,9:00",21.81,88.63,-,-,-,0,23.50,896.71
49,"2021-04-02,09:45",23.15,81.70,-,-,-,0,24.38,896.92
49,"2021-04-02,10:00",22.94,81.79,-,-,-,0,24.44,897.17
49,"2021-04-02,12:45",24.64,78.37,-,-,-,0,-,896.25
49,"2021-04-02,13:00",24.55,76.79,-,-,-,0,26.88,896.28
49,"2021-04-02,14:45",27.10,67.46,-,-,-,0,-,894.38
49,"2021-04-02,15:00",27.53,63.74,-,-,-,0,30.88,894.17
49,"2021-04-02,15:45",26.55,70.39,-,-,-,0,30.31,892.89
49,"2021-04-02,16:00",25.58,70.97,-,-,-,0,29.81,892.9
49,"2021-04-02,16:45",25.83,71.32,-,-,-,0,28.19,892.95
49,"2021-04-02,17:45",25.49,72.90,-,-,-,0,27.44,893.13
49,"2021-04-02,18:00",25.31,72.12,-,-,-,0,27.25,893.38
49,"2021-04-02,18:45",24.44,77.66,-,-,-,-,26.69,893.26
49,"2021-04-02,19:45",23.02,84.40,-,-,-,0,25.75,894.33
49,"2021-04-02,20:00",22.54,88.41,-,-,-,0,25.63,894.34
49,"2021-04-02,20:45",21.95,91.78,-,-,-,0,-,894.36
49,"2021-04-02,21:00",21.89,91.69,-,-,-,-,25.00,894.74
49,"2021-04-02,21:45",21.69,94.27,-,-,-,0,24.69,895.21
49,"2021-04-02,22:00",21.57,94.21,-,-,-,-,24.69,895.28
49,"2021-04-02,22:45",21.70,92.98,-,-,-,0,24.38,895.84
49,"2021-04-02,23:00",21.67,92.96,-,-,-,0,24.38,895.95
49,"2021-04-02,23:45",21.35,94.94,-,-,-,0,24.00,896.09
49,"2021-04-03,00:45",20.54,93.49,-,-,-,0,23.56,895.57
49,"2021-04-03,1:00",20.32,92.88,-,-,-,0,23.50,895.57
49,"2021-04-03,00:45",20.54,93.49,-,-,-,0,23.56,895.57
49,"2021-04-03,1:00",20.32,92.88,-,-,-,0,23.50,895.57
49,"2021-04-03,00:45",20.54,93.49,-,-,-,0,23.56,895.57
49,"2021-04-03,1:00",20.32,92.88,-,-,-,0,23.50,895.57
49,"2021-04-03,01:30",19.76,93.97,-,-,-,0,23.31,895.37
49,"2021-04-03,01:45",19.70,93.82,-,-,-,0,23.25,895.28
49,"2021-04-03,02:30",19.60,94.04,-,-,-,0,-,895.2
49,"2021-04-03,04:45",19.00,95.29,-,-,-,0,22.38,894.15
49,"2021-04-03,05:30",18.46,96.52,-,-,-,0,22.13,894.49
49,"2021-04-03,05:45",18.28,96.78,-,-,-,0,-,894.52
49,"2021-04-03,06:15",18.40,-,-,-,-,0,21.88,894.9
49,"2021-04-03,06:30",18.46,97.16,-,-,-,0,21.88,894.9
49,"2021-04-03,07:15",18.36,97.33,-,-,-,0,21.69,895.45
49,"2021-04-03,08:15",21.33,90.46,-,-,-,0,22.19,895.79
49,"2021-04-03,08:45",23.88,78.03,-,-,-,0,23.63,896.08
49,"2021-04-03,09:30",25.46,71.63,-,-,-,0,25.38,896.28
49,"2021-04-03,09:45",24.99,70.26,-,-,-,-,25.69,896.34
49,"2021-04-03,10:15",27.17,65.06,-,-,-,0,27.06,896.32
49,"2021-04-03,10:30",27.78,65.02,-,-,-,0,27.56,896.3
49,"2021-04-03,11:15",34.06,-,-,-,-,0,28.44,896.21
49,"2021-04-03,14:15",30.47,56.19,-,-,-,0,31.19,893.07
49,"2021-04-03,14:30",30.91,53.17,-,-,-,0,31.69,892.79
49,"2021-04-03,15:15",31.28,54.22,-,-,-,0,-,891.96
49,"2021-04-03,16:45",28.88,58.78,-,-,-,0,30.88,891.89
49,"2021-04-03,17:00",28.62,60.21,-,-,-,0,30.81,892.01
49,"2021-04-03,17:30",24.53,74.61,-,-,-,0,29.69,892.25
49,"2021-04-03,17:45",23.54,78.96,-,-,-,0,29.44,892.46
49,"2021-04-03,19:15",24.00,75.46,-,-,-,0,27.00,893.25
49,"2021-04-03,19:30",23.87,76.66,-,-,-,0,26.94,893.37
49,"2021-04-03,20:15",22.32,72.56,-,-,-,0,25.94,893.79
49,"2021-04-03,20:30",22.12,72.14,-,-,-,0,25.75,893.82
49,"2021-04-03,20:45",21.75,74.14,-,-,-,0,25.69,893.82
49,"2021-04-03,21:45",20.81,86.97,-,-,-,0,25.00,894.65
49,"2021-04-03,22:00",20.87,89.05,-,-,-,0,24.88,895.04
49,"2021-04-03,23:15",20.26,89.22,-,-,-,0,24.31,895.45
49,"2021-04-04,00:15",19.83,90.41,-,-,-,0,23.81,894.95
49,"2021-04-04,00:30",19.61,89.47,-,-,-,0,23.75,894.94
49,"2021-04-04,01:30",19.38,91.69,-,-,-,0,23.31,894.31
49,"2021-04-04,03:15",19.54,93.19,-,-,-,0,22.94,893.2
49,"2021-04-04,04:15",19.08,95.47,-,-,-,0,22.63,893.75
49,"2021-04-04,04:30",19.11,95.18,-,-,-,0,22.63,893.71
49,"2021-04-04,05:30",19.88,92.60,-,-,-,0,22.56,894.42
49,"2021-04-04,05:45",19.96,91.47,-,-,-,0,22.56,894.48
49,"2021-04-04,06:45",20.07,91.07,-,-,-,0,22.50,895.25
49,"2021-04-04,7:00",20.51,88.70,-,-,-,0,22.50,895.3
49,"2021-04-04,06:45",20.07,91.07,-,-,-,0,22.50,895.25
49,"2021-04-04,7:00",20.51,88.70,-,-,-,0,22.50,895.3
49,"2021-04-04,06:45",20.07,91.07,-,-,-,0,22.50,895.25
49,"2021-04-04,7:00",20.51,88.70,-,-,-,0,22.50,895.3
49,"2021-04-04,06:45",20.07,91.07,-,-,-,0,22.50,895.25
49,"2021-04-04,7:00",20.51,88.70,-,-,-,0,22.50,895.3
49,"2021-04-04,06:45",20.07,91.07,-,-,-,0,22.50,895.25
49,"2021-04-04,7:00",20.51,88.70,-,-,-,0,22.50,895.3
49,"2021-04-04,8:00",22.08,86.83,-,-,-,0,-,895.73
49,"2021-04-04,8:00",22.08,86.83,-,-,-,0,-,895.73
49,"2021-04-04,8:00",22.08,86.83,-,-,-,0,-,895.73
49,"2021-04-04,8:00",22.08,86.83,-,-,-,0,-,895.73
49,"2021-04-04,8:00",22.08,86.83,-,-,-,0,-,895.73
49,"2021-04-04,09:15",25.47,73.70,-,-,-,0,25.06,896.17
49,"2021-04-04,09:30",25.77,72.87,-,-,-,-,25.63,896.27
49,"2021-04-04,09:45",25.69,72.59,-,-,-,0,25.69,896.31
49,"2021-04-04,10:30",27.13,71.14,-,-,-,0,-,896.68
49,"2021-04-04,10:45",27.37,67.67,-,-,-,0,27.44,896.66
49,"2021-04-04,12:15",28.93,61.04,-,-,-,0,30.75,895.42
49,"2021-04-04,13:15",29.07,63.11,-,-,-,0,31.88,894.06
49,"2021-04-04,13:30",28.56,65.36,-,-,-,0,31.88,894.09
49,"2021-04-04,14:30",27.06,69.61,-,-,-,0,29.56,892.65
49,"2021-04-04,14:45",26.80,65.56,-,-,-,0,29.56,892.6
49,"2021-04-04,16:15",28.38,64.40,-,-,-,0,-,891.19
49,"2021-04-04,17:15",23.10,71.96,-,-,-,0,28.25,892.68
49,"2021-04-04,17:30",20.51,76.33,-,-,-,0,27.25,893.19
49,"2021-04-04,18:30",19.99,91.43,-,-,-,-,25.13,892.89
49,"2021-04-04,18:45",19.,93.69,-,-,-,0,25.00,893.21
49,"2021-04-04,19:00",19.80,91.02,-,-,-,0,25.00,893.27
49,"2021-04-04,20:00",20.14,94.07,-,-,-,0,24.50,894.44
49,"2021-04-04,21:15",20.65,94.41,-,-,-,0,24.13,895.43
49,"2021-04-04,22:45",20.40,95.46,-,-,-,0,23.69,896.4
49,"2021-04-04,23:00",20.37,94.52,-,-,-,0,23.69,896.33
49,"2021-04-05,00:15",20.04,94.30,-,-,-,0,23.06,896.22
49,"2021-04-05,01:15",20.12,93.21,-,-,-,0,22.69,894.94
49,"2021-04-05,01:30",20.14,93.27,-,-,-,0,22.69,894.87
49,"2021-04-05,02:30",19.87,91.82,-,-,-,0,22.38,894.24
49,"2021-04-05,02:45",19.94,91.52,-,-,-,0,-,894.03
49,"2021-04-05,3:00",19.91,91.66,-,-,-,0,22.31,893.98
49,"2021-04-05,02:30",19.87,91.82,-,-,-,0,22.38,894.24
49,"2021-04-05,02:45",19.94,91.52,-,-,-,0,-,894.03
49,"2021-04-05,3:00",19.91,91.66,-,-,-,0,22.31,893.98
49,"2021-04-05,02:30",19.87,91.82,-,-,-,0,22.38,894.24
49,"2021-04-05,02:45",19.94,91.52,-,-,-,0,-,894.03
49,"2021-04-05,3:00",19.91,91.66,-,-,-,0,22.31,893.98
49,"2021-04-05,02:30",19.87,91.82,-,-,-,0,22.38,894.24
49,"2021-04-05,02:45",19.94,91.52,-,-,-,0,-,894.03
49,"2021-04-05,3:00",19.91,91.66,-,-,-,0,22.31,893.98
49,"2021-04-05,02:30",19.87,91.82,-,-,-,0,22.38,894.24
49,"2021-04-05,02:45",19.94,91.52,-,-,-,0,-,894.03
49,"2021-04-05,3:00",19.91,91.66,-,-,-,0,22.31,893.98
49,"2021-04-05,04:15",19.62,92.14,-,-,-,0,22.06,894.33
49,"2021-04-05,05:15",19.54,92.88,-,-,-,0,21.94,893.99
49,"2021-04-05,05:30",19.55,93.04,-,-,-,0,21.94,894.0
49,"2021-04-05,06:30",19.29,94.21,-,-,-,0,21.81,894.38
49,"2021-04-05,06:45",19.08,95.07,-,-,-,0,21.81,894.37
49,"2021-04-05,07:45",20.21,89.70,-,-,-,0,21.94,895.08
49,"2021-04-05,09:15",22.68,82.01,-,-,-,0,23.19,895.92
49,"2021-04-05,10:15",26.28,65.48,-,-,-,0,26.06,896.25
49,"2021-04-05,10:30",26.75,61.28,-,-,-,0,26.63,896.32
49,"2021-04-05,10:45",26.60,61.37,-,-,-,0,26.88,896.25
49,"2021-04-05,11:45",28.31,59.22,-,-,-,0,29.88,895.76
49,"2021-04-05,12:00",28.68,56.86,-,-,-,0,30.19,895.76
49,"2021-04-05,13:15",30.55,54.29,-,-,-,0,31.88,894.56
49,"2021-04-05,15:30",28.83,55.76,-,-,-,0,-,891.5
49,"2021-04-05,15:45",30.77,50.24,-,-,-,0,30.13,891.23
49,"2021-04-05,16:00",30.67,49.13,-,-,-,0,30.25,891.31
49,"2021-04-05,17:15",29.31,55.73,-,-,-,0,29.38,891.34
49,"2021-04-05,18:15",24.98,75.89,-,-,-,0,27.75,892.71
49,"2021-04-05,18:30",24.21,77.26,-,-,-,0,27.38,893.09
49,"2021-04-05,23:15",18.92,97.26,-,-,-,0,23.38,897.33
49,"2021-04-05,23:30",19.08,97.39,-,-,-,0,23.31,897.3
49,"2021-04-06,01:45",18.93,97.50,-,-,-,0,22.81,895.64
49,"2021-04-06,03:15",18.84,97.84,-,-,-,0,22.50,895.68
49,"2021-04-06,03:30",18.84,97.84,-,-,-,0,22.50,895.66
49,"2021-04-06,04:15",18.85,97.90,-,-,-,0,22.44,895.17
49,"2021-04-06,04:30",18.88,97.90,-,-,-,0,22.38,895.1
49,"2021-04-06,05:30",18.56,97.16,-,-,-,0,-,894.06
49,"2021-04-06,05:45",18.50,97.47,-,-,-,-,22.13,894.3
49,"2021-04-06,6:00",18.57,97.45,-,-,-,0,-,894.24
49,"2021-04-06,05:30",18.56,97.16,-,-,-,0,-,894.06
49,"2021-04-06,05:45",18.50,97.47,-,-,-,-,22.13,894.3
49,"2021-04-06,6:00",18.57,97.45,-,-,-,0,-,894.24
49,"2021-04-06,05:30",18.56,97.16,-,-,-,0,-,894.06
49,"2021-04-06,05:45",18.50,97.47,-,-,-,-,22.13,894.3
49,"2021-04-06,6:00",18.57,97.45,-,-,-,0,-,894.24
49,"2021-04-06,05:30",18.56,97.16,-,-,-,0,-,894.06
49,"2021-04-06,05:45",18.50,97.47,-,-,-,-,22.13,894.3
49,"2021-04-06,6:00",18.57,97.45,-,-,-,0,-,894.24
49,"2021-04-06,05:30",18.56,97.16,-,-,-,0,-,894.06
49,"2021-04-06,05:45",18.50,97.47,-,-,-,-,22.13,894.3
49,"2021-04-06,6:00",18.57,97.45,-,-,-,0,-,894.24
49,"2021-04-06,05:30",18.56,97.16,-,-,-,0,-,894.06
49,"2021-04-06,05:45",18.50,97.47,-,-,-,-,22.13,894.3
49,"2021-04-06,6:00",18.57,97.45,-,-,-,0,-,894.24
49,"2021-04-06,05:30",18.56,97.16,-,-,-,0,-,894.06
49,"2021-04-06,05:45",18.50,97.47,-,-,-,-,22.13,894.3
49,"2021-04-06,6:00",18.57,97.45,-,-,-,0,-,894.24
49,"2021-04-06,05:30",18.56,97.16,-,-,-,0,-,894.06
49,"2021-04-06,05:45",18.50,97.47,-,-,-,-,22.13,894.3
49,"2021-04-06,6:00",18.57,97.45,-,-,-,0,-,894.24
49,"2021-04-06,08:15",20.59,92.68,-,-,-,0,22.25,895.63
49,"2021-04-06,09:30",24.36,77.11,-,-,-,0,-,896.51
49,"2021-04-06,09:45",24.23,77.04,-,-,-,0,24.56,896.52
49,"2021-04-06,11:15",27.57,65.07,-,-,-,0,28.44,896.26
49,"2021-04-06,12:15",28.99,61.12,-,-,-,0,31.63,895.74
49,"2021-04-06,16:15",28.30,62.87,-,-,-,-,31.00,891.65
49,"2021-04-06,17:15",21.61,88.38,-,-,-,0,28.25,892.35
49,"2021-04-06,18:15",18.52,97.44,-,-,-,0,22.81,893.35
49,"2021-04-06,19:15",18.87,97.81,-,-,-,0,23.00,893.11
49,"2021-04-06,20:45",19.77,97.33,-,-,-,0,-,894.16
49,"2021-04-06,21:00",19.75,97.21,-,-,-,0,23.00,894.63
49,"2021-04-06,22:15",19.85,97.51,-,-,-,0,22.94,896.11
49,"2021-04-07,00:30",19.91,97.81,-,-,-,0,22.69,896.01
49,"2021-04-07,02:15",20.39,97.61,-,-,-,0,22.69,894.86
49,"2021-04-07,02:45",20.07,98.23,-,-,-,0,22.63,894.24
49,"2021-04-07,3:00",20.07,98.07,-,-,-,0,22.63,894.2
49,"2021-04-07,02:15",20.39,97.61,-,-,-,0,22.69,894.86
49,"2021-04-07,02:45",20.07,98.23,-,-,-,0,22.63,894.24
49,"2021-04-07,3:00",20.07,98.07,-,-,-,0,22.63,894.2
49,"2021-04-07,02:15",20.39,97.61,-,-,-,0,22.69,894.86
49,"2021-04-07,02:45",20.07,98.23,-,-,-,0,22.63,894.24
49,"2021-04-07,3:00",20.07,98.07,-,-,-,0,22.63,894.2
49,"2021-04-07,03:30",19.81,98.91,-,-,-,0,22.50,894.66
49,"2021-04-07,04:30",19.87,99.00,-,-,-,0,22.44,894.78
49,"2021-04-07,05:15",19.30,99.29,-,-,-,0,22.19,894.53
49,"2021-04-07,06:15",18.84,99.36,-,-,-,0,21.88,894.59
49,"2021-04-07,06:45",18.61,99.35,-,-,-,0,21.69,895.17
49,"2021-04-07,07:30",22.93,99.22,-,-,-,0,-,895.88
49,"2021-04-07,07:45",20.47,98.90,-,-,-,0,-,895.87
49,"2021-04-07,08:15",23.10,88.44,-,-,-,0,22.56,896.24
49,"2021-04-07,08:30",23.34,84.27,-,-,-,0,22.81,896.33
49,"2021-04-07,09:15",24.18,79.30,-,-,-,0,24.44,896.71
49,"2021-04-07,10:45",27.12,70.28,-,-,-,0,28.19,896.61
49,"2021-04-07,11:00",27.20,69.45,-,-,-,0,28.25,896.64
49,"2021-04-07,11:30",27.76,63.98,-,-,-,0,30.00,896.1
49,"2021-04-07,13:15",30.27,58.76,-,-,-,0,33.50,895.01
49,"2021-04-07,15:15",30.19,54.62,-,-,-,0,33.00,892.89
49,"2021-04-07,15:30",30.45,52.65,-,-,-,0,-,892.86
49,"2021-04-07,16:30",30.34,52.27,-,-,-,0,32.06,892.06
49,"2021-04-07,17:45",29.06,57.66,-,-,-,0,30.00,892.32
49,"2021-04-07,18:00",29.14,54.66,-,-,-,0,29.69,892.27
49,"2021-04-07,20:30",23.52,75.56,-,-,-,0,26.63,894.53
49,"2021-04-07,20:45",22.75,78.55,-,-,-,0,26.50,894.49
49,"2021-04-07,21:45",21.42,91.07,-,-,-,0,25.69,895.08
49,"2021-04-07,23:15",20.64,94.32,-,-,-,0,24.94,895.26
49,"2021-04-07,23:30",-,94.50,-,-,-,0,24.88,895.12
49,"2021-04-08,00:15",20.68,91.15,-,-,-,0,24.44,895.09
49,"2021-04-08,00:30",20.46,92.38,-,-,-,0,24.38,895.09
49,"2021-04-08,01:30",20.24,93.40,-,-,-,0,23.88,894.5
49,"2021-04-08,01:45",20.24,93.15,-,-,-,0,23.75,894.29
49,"2021-04-08,04:15",19.70,95.01,-,-,-,0,23.06,893.43
49,"2021-04-08,05:30",19.20,98.23,-,-,-,0,22.75,894.22
49,"2021-04-08,05:45",19.24,98.14,-,-,-,0,22.63,894.28
49,"2021-04-08,06:45",19.55,97.65,-,-,-,0,22.44,894.94
49,"2021-04-08,7:00",19.63,97.42,-,-,-,0,22.44,894.99
49,"2021-04-08,06:45",19.55,97.65,-,-,-,0,22.44,894.94
49,"2021-04-08,7:00",19.63,97.42,-,-,-,0,22.44,894.99
49,"2021-04-08,06:45",19.55,97.65,-,-,-,0,22.44,894.94
49,"2021-04-08,7:00",19.63,97.42,-,-,-,0,22.44,894.99
49,"2021-04-08,06:45",19.55,97.65,-,-,-,0,22.44,894.94
49,"2021-04-08,7:00",19.63,97.42,-,-,-,0,22.44,894.99
49,"2021-04-08,06:45",19.55,97.65,-,-,-,0,22.44,894.94
49,"2021-04-08,7:00",19.63,97.42,-,-,-,0,22.44,894.99
49,"2021-04-08,08:15",21.82,91.11,-,-,-,0,23.13,895.45
49,"2021-04-08,09:15",25.06,79.59,-,-,-,0,25.00,896.24
49,"2021-04-08,09:30",25.78,76.28,-,-,-,0,-,896.24
49,"2021-04-08,09:45",25.33,77.92,-,-,-,0,25.75,896.23
49,"2021-04-08,12:15",28.42,63.05,-,-,-,0,31.31,895.34
49,"2021-04-08,14:15",30.49,54.26,-,-,-,0,34.63,893.44
49,"2021-04-08,15:15",30.91,53.41,-,-,-,0,32.31,892.53
49,"2021-04-08,15:30",31.00,52.25,-,-,-,0,32.38,892.47
49,"2021-04-08,16:30",28.58,64.79,-,-,-,0,31.94,891.58
49,"2021-04-08,16:45",27.87,67.49,-,-,-,0,31.13,891.54
49,"2021-04-08,17:00",27.89,69.08,-,-,-,0,31.13,891.57
49,"2021-04-08,18:15",24.18,75.72,-,-,-,0,28.25,891.88
49,"2021-04-08,19:15",23.10,76.71,-,-,-,0,-,892.46
49,"2021-04-08,19:30",23.02,77.52,-,-,-,0,26.75,892.51
49,"2021-04-08,22:15",19.36,88.43,-,-,-,0,24.13,895.03
49,"2021-04-08,23:15",20.65,88.56,-,-,-,0,23.69,894.9
49,"2021-04-08,23:30",20.65,90.04,-,-,-,0,-,894.65
49,"2021-04-08,23:45",20.64,89.54,-,-,-,0,23.69,894.65
49,"2021-04-09,00:30",21.18,91.05,-,-,-,0,23.63,894.1
49,"2021-04-09,00:45",21.54,91.98,-,-,-,0,23.63,893.92
49,"2021-04-09,1:00",21.45,93.11,-,-,-,0,23.63,893.93
49,"2021-04-09,00:30",21.18,91.05,-,-,-,0,23.63,894.1
49,"2021-04-09,00:45",21.54,91.98,-,-,-,0,23.63,893.92
49,"2021-04-09,1:00",21.45,93.11,-,-,-,0,23.63,893.93
49,"2021-04-09,00:30",21.18,91.05,-,-,-,0,23.63,894.1
49,"2021-04-09,00:45",21.54,91.98,-,-,-,0,23.63,893.92
49,"2021-04-09,1:00",21.45,93.11,-,-,-,0,23.63,893.93
49,"2021-04-09,00:30",21.18,91.05,-,-,-,0,23.63,894.1
49,"2021-04-09,00:45",21.54,91.98,-,-,-,0,23.63,893.92
49,"2021-04-09,1:00",21.45,93.11,-,-,-,0,23.63,893.93
49,"2021-04-09,00:30",21.18,91.05,-,-,-,0,23.63,894.1
49,"2021-04-09,00:45",21.54,91.98,-,-,-,0,23.63,893.92
49,"2021-04-09,1:00",21.45,93.11,-,-,-,0,23.63,893.93
49,"2021-04-09,02:15",21.15,90.08,-,-,-,0,23.38,893.12
49,"2021-04-09,03:15",20.64,89.70,-,-,-,0,22.94,892.75
49,"2021-04-09,04:30",19.35,93.21,-,-,-,0,22.31,892.84
49,"2021-04-09,04:45",19.29,93.24,-,-,-,0,22.19,-
49,"2021-04-09,05:45",19.12,95.15,-,-,-,0,22.06,893.23
49,"2021-04-09,6:00",19.20,94.69,-,-,-,0,22.06,893.25
49,"2021-04-09,05:45",19.12,95.15,-,-,-,0,22.06,893.23
49,"2021-04-09,6:00",19.20,94.69,-,-,-,0,22.06,893.25
49,"2021-04-09,05:45",19.12,95.15,-,-,-,0,22.06,893.23
49,"2021-04-09,6:00",19.20,94.69,-,-,-,0,22.06,893.25
49,"2021-04-09,05:45",19.12,95.15,-,-,-,0,22.06,893.23
49,"2021-04-09,6:00",19.20,94.69,-,-,-,0,22.06,893.25
49,"2021-04-09,05:45",19.12,95.15,-,-,-,0,22.06,893.23
49,"2021-04-09,6:00",19.20,94.69,-,-,-,0,22.06,893.25
49,"2021-04-09,07:15",19.57,92.68,-,-,-,0,21.69,893.69
49,"2021-04-09,07:30",19.87,91.41,-,-,-,0,-,893.64
49,"2021-04-09,09:45",25.92,73.13,-,-,-,0,26.63,894.88
49,"2021-04-09,10:00",26.43,71.80,-,-,-,0,27.31,894.94
49,"2021-04-09,11:15",28.62,62.07,-,-,-,0,30.63,894.81
49,"2021-04-09,11:30",28.62,60.18,-,-,-,0,30.81,894.72
49,"2021-04-09,12:15",28.95,58.34,-,-,-,0,32.44,893.94
49,"2021-04-09,12:30",30.90,52.13,-,-,-,0,32.19,893.73
49,"2021-04-09,12:45",29.76,53.37,-,-,-,0,32.94,893.6
49,"2021-04-09,13:45",31.40,51.76,-,-,-,0,34.75,892.41
49,"2021-04-09,14:00",31.08,52.30,-,-,-,0,-,892.34
49,"2021-04-09,15:15",30.27,57.00,-,-,-,0,33.88,890.51
49,"2021-04-09,15:30",30.30,56.46,-,-,-,0,33.88,890.47
49,"2021-04-09,16:15",30.87,54.46,-,-,-,0,-,889.86
49,"2021-04-09,16:30",30.04,54.14,-,-,-,0,-,889.94
49,"2021-04-09,16:45",29.56,57.54,-,-,-,0,33.19,88.0
49,"2021-04-09,19:15",22.94,74.72,-,-,-,0,27.19,891.38
49,"2021-04-09,19:30",22.86,75.15,-,-,-,0,27.19,891.49
49,"2021-04-09,20:15",21.84,76.92,-,-,-,0,26.19,892.66
49,"2021-04-09,20:30",21.87,80.34,-,-,-,0,26.00,893.37
49,"2021-04-09,20:45",21.73,81.76,-,-,-,0,25.94,893.43
49,"2021-04-09,21:45",20.30,86.47,-,-,-,0,24.56,894.74
49,"2021-04-09,22:00",19.95,88.72,-,-,-,0,24.44,89.0
49,"2021-04-10,00:15",20.32,92.66,-,-,-,0,-,894.99
49,"2021-04-10,00:30",20.06,93.47,-,-,-,0,-,894.96
49,"2021-04-10,01:15",19.59,96.80,-,-,-,0,23.44,894.19
49,"2021-04-10,01:30",19.41,97.30,-,-,-,0,23.31,894.07
49,"2021-04-10,01:45",19.43,97.16,-,-,-,0,23.31,894.09
49,"2021-04-10,02:30",19.38,97.70,-,-,-,0,23.13,893.56
49,"2021-04-10,02:45",19.42,97.58,-,-,-,0,23.13,893.01
49,"2021-04-10,3:00",19.43,97.61,-,-,-,0,23.13,893.03
49,"2021-04-10,02:30",19.38,97.70,-,-,-,0,23.13,893.56
49,"2021-04-10,02:45",19.42,97.58,-,-,-,0,23.13,893.01
49,"2021-04-10,3:00",19.43,97.61,-,-,-,0,23.13,893.03
49,"2021-04-10,02:30",19.38,97.70,-,-,-,0,23.13,893.56
49,"2021-04-10,02:45",19.42,97.58,-,-,-,0,23.13,893.01
49,"2021-04-10,3:00",19.43,97.61,-,-,-,0,23.13,893.03
49,"2021-04-10,04:15",19.69,95.13,-,-,-,0,22.75,892.94
49,"2021-04-10,05:15",19.33,92.90,-,-,-,0,22.44,892.23
49,"2021-04-10,06:30",18.91,90.57,-,-,-,0,22.06,893.03
49,"2021-04-10,06:45",18.88,91.43,-,-,-,0,-,893.21
49,"2021-04-10,07:45",19.18,92.05,-,-,-,0,21.88,893.29
49,"2021-04-10,09:15",20.68,84.30,-,-,-,0,22.69,893.9
49,"2021-04-10,10:15",22.81,77.18,-,-,-,0,23.81,894.6
49,"2021-04-10,11:15",25.38,69.27,-,-,-,0,27.44,894.69
49,"2021-04-10,12:15",26.09,62.28,-,-,-,0.0,28.81,894.45
49,"2021-04-10,13:15",27.38,64.30,-,-,-,0.0,32.50,893.72
49,"2021-04-10,14:15",28.95,60.09,-,-,-,0.0,34.69,892.53
49,"2021-04-10,15:15",29.23,56.61,-,-,-,0.0,34.81,891.35
49,"2021-04-10,17:15",30.28,56.10,-,-,-,0.0,32.50,889.93
49,"2021-04-10,18:15",28.21,62.18,-,-,-,0,-,890.15
49,"2021-04-10,19:15",23.09,75.70,-,-,-,0.0,27.75,891.77
49,"2021-04-10,21:15",21.78,80.81,-,-,-,0.0,25.69,892.73
49,"2021-04-10,22:15",21.48,84.74,-,-,-,0.0,25.19,893.45
49,"2021-04-10,23:15",21.04,88.29,-,-,-,0.0,24.69,894.67
