STATIONID,DATETIME,AIRTEMP(T),RH,SOLAR,WINDSPEED,W.DIRECTION,RAIN,SOILTEMPERATURE(T1),PRESSURE
74,"2021-04-01,15:00",28.30,64.00,0.011464,2.50,-,0,27.00,-
74,"2021-04-01,15:30",28.20,64.80,0.000464,5.00,-,0,27.37,-
74,"2021-04-01,15:45",27.40,63.10,-0.000536,0.00,-,0,27.43,-
74,"2021-04-01,16:30",27.70,65.40,-0.017536,0.00,-,0,27.31,-
74,"2021-04-01,17:15",27.10,66.00,-0.030536,2.50,-,0,27.06,-
74,"2021-04-01,18:15",25.20,69.00,0.013000,2.50,-,0,26.37,-
74,"2021-04-01,20:30",22.20,82.40,-,0.00,251.233,0,25.06,-
74,"2021-04-01,21:15",21.90,85.10,-,0.0,45.753,0,24.75,-
74,"2021-04-01,21:30",21.70,86.20,-,0.00,43.014,0,24.68,-
74,"2021-04-01,22:15",21.70,84.40,-,0.00,43.014,0,24.43,-
74,"2021-04-01,23:15",21.50,85.30,-,0.00,21.096,0,24.12,-
74,"2021-04-02,00:30",20.90,87.40,-,0.00,58.082,0,23.87,-
74,"2021-04-02,00:45",20.90,86.80,-,0.00,18.356,0,23.81,-
74,"2021-04-02,01:15",21.60,84.20,-,0.00,47.123,0,23.75,-
74,"2021-04-02,01:30",21.80,83.20,-,2.50,67.973,0,23.68,-
74,"2021-04-02,03:15",19.40,90.10,-,2.50,41.644,0,23.50,-
74,"2021-04-02,03:45",19.50,91.80,-,0.00,71.781,0,23.43,-
74,"2021-04-02,4:00",19.70,90.70,-,0.00,71.781,0,23.43,-
74,"2021-04-02,03:15",19.40,90.10,-,2.50,41.644,0,23.50,-
74,"2021-04-02,03:45",19.50,91.80,-,0.00,71.781,0,23.43,-
74,"2021-04-02,4:00",19.70,90.70,-,0.00,71.781,0,23.43,-
74,"2021-04-02,04:30",20.10,89.60,-,0.00,215.052,0,23.37,-
74,"2021-04-02,04:45",20.20,86.00,-,0.00,180.0,0,23.31,-
74,"2021-04-02,05:15",19.80,90.50,-,0.00,262.192,0,23.25,-
74,"2021-04-02,05:30",19.80,90.10,-,0.00,211.507,0,23.25,-
74,"2021-04-02,06:15",18.30,88.50,-,0.00,215.616,0,23.00,-
74,"2021-04-02,06:30",18.10,92.90,-,0.00,47.123,0,22.93,-
74,"2021-04-02,07:15",17.90,95.30,-,0.00,56.712,0,21.81,-
74,"2021-04-02,08:30",18.40,92.,0.001000,0.00,-,0,22.31,-
74,"2021-04-02,08:45",18.50,93.30,0.001000,0.00,-,0,22.31,-
74,"2021-04-02,09:30",18.40,93.10,0.003000,2.50,-,0,22.31,-
74,"2021-04-02,09:45",18.40,93.60,0.004000,0.00,-,0,22.31,-
74,"2021-04-02,10:15",19.00,93.10,0.008000,2.50,-,0,22.43,-
74,"2021-04-02,10:30",19.20,91.40,0.009000,5.00,-,0,22.43,-
74,"2021-04-02,11:15",20.50,86.30,0.028000,0.00,-,0,22.68,-
74,"2021-04-02,12:45",23.80,74.20,-0.026536,0.00,-,0,24.06,-
74,"2021-04-02,13:00",23.60,69.70,-0.010536,2.50,-,0,24.12,-
74,"2021-04-02,15:15",24.50,69.60,0.028000,0.00,-,0,25.25,-
74,"2021-04-02,15:30",24.90,67.70,0.028000,0.00,-,0,25.31,-
74,"2021-04-02,16:15",27.10,63.40,-0.012536,2.50,-,0,25.62,-
74,"2021-04-02,17:45",26.60,62.60,0.019000,0.00,-,0,25.56,-
74,"2021-04-02,18:00",25.90,64.40,0.017000,2.50,-,0,25.50,-
74,"2021-04-02,18:30",24.40,67.80,0.023000,2.50,-,0,25.25,-
74,"2021-04-02,18:45",23.80,70.30,0.003000,0.00,-,0,25.25,-
74,"2021-04-02,19:15",22.80,77.20,-,0.00,166.301,0,25.06,-
74,"2021-04-02,19:30",22.70,77.10,-,0.00,165.567,0,25.00,-
74,"2021-04-02,20:15",22.00,79.80,-,0.00,166.301,0,24.62,-
74,"2021-04-02,20:30",21.90,79.60,-,0.00,167.671,0,24.62,-
74,"2021-04-02,21:15",21.60,82.90,-,0.00,22.466,0,24.37,-
74,"2021-04-02,22:30",21.30,85.40,-,0.00,160.822,0,24.00,-
74,"2021-04-02,22:45",20.90,87.30,-,0.00,160.822,0,23.93,-
74,"2021-04-02,23:00",20.90,87.20,-,0.00,160.822,0,23.93,-
74,"2021-04-02,23:30",21.20,85.70,-,0.00,228.797,0,23.75,-
74,"2021-04-02,23:45",20.90,84.90,-,0.00,190.959,0,23.75,-
74,"2021-04-03,00:15",20.50,85.70,-,0.00,258.082,0,23.62,-
74,"2021-04-03,01:15",19.60,88.30,-,0.,73.151,0,23.37,-
74,"2021-04-03,03:30",20.00,87.70,-,0.00,177.26,0,22.93,-
74,"2021-04-03,04:15",19.60,91.10,-,0.00,87.216,0,22.93,-
74,"2021-04-03,04:30",19.60,91.80,-,0.00,80.0,0,22.93,-
74,"2021-04-03,05:15",19.80,92.00,-,0.00,12.877,0,22.81,-
74,"2021-04-03,05:45",20.10,90.00,-,0.00,94.879,0,22.81,-
74,"2021-04-03,06:45",20.00,91.50,-,0.00,25.205,0,22.81,-
74,"2021-04-03,7:00",19.90,91.80,-,0.00,26.575,0,22.81,-
74,"2021-04-03,06:45",20.00,91.50,-,0.00,25.205,0,22.81,-
74,"2021-04-03,7:00",19.90,91.80,-,0.00,26.575,0,22.81,-
74,"2021-04-03,06:45",20.00,91.50,-,0.00,25.205,0,22.81,-
74,"2021-04-03,7:00",19.90,91.80,-,0.00,26.575,0,22.81,-
74,"2021-04-03,07:30",20.70,88.00,0.004000,0.00,43.23,0,22.81,-
74,"2021-04-03,07:45",20.60,89.90,0.00,0.00,22.466,0,22.81,-
74,"2021-04-03,08:15",22.50,81.20,0.014000,0.00,22.612,0,22.81,-
74,"2021-04-03,08:30",24.50,75.10,0.023000,0.00,95.278,0,22.87,-
74,"2021-04-03,09:15",25.80,67.20,-0.023536,0.00,227.751,0,23.56,-
74,"2021-04-03,10:45",27.60,62.20,0.009464,0.00,55.0,0,25.43,-
74,"2021-04-03,11:00",27.00,64.20,0.010464,2.50,274.444,0,25.50,-
74,"2021-04-03,11:30",27.30,65.30,0.023464,2.50,309.167,0,26.25,-
74,"2021-04-03,11:45",26.90,68.40,0.015464,0.00,95.088,0,26.43,-
74,"2021-04-03,14:15",23.40,80.60,0.018000,0.00,62.474,0,26.12,-
74,"2021-04-03,15:30",25.70,72.10,0.028000,0.00,269.655,0,26.25,-
74,"2021-04-03,15:45",25.30,66.30,0.025000,0.00,236.552,0,26.25,-
74,"2021-04-03,16:15",27.30,62.50,-0.007536,2.50,336.944,0,26.37,-
74,"2021-04-03,16:30",27.20,66.00,-0.013536,0.00,331.389,0,26.37,-
74,"2021-04-03,16:45",27.30,65.90,-0.013536,0.00,82.778,0,26.31,-
74,"2021-04-03,17:15",27.10,63.80,-0.029536,0.00,264.722,0,26.25,-
74,"2021-04-03,18:45",24.00,73.50,0.001000,0.00,254.914,0,25.75,-
74,"2021-04-03,19:30",23.00,75.70,-,0.00,294.777,0,25.43,-
74,"2021-04-03,19:45",23.00,76.70,-,0.00,89.589,0,25.37,-
74,"2021-04-03,20:30",2,79.00,-,2.50,254.914,0,25.00,-
74,"2021-04-03,20:45",22.50,80.30,-,0.00,283.78,0,24.93,-
74,"2021-04-03,21:15",22.40,81.60,-,0.00,195.068,0,24.75,-
74,"2021-04-03,22:15",22.30,83.40,-,0.00,30.685,0,24.43,-
74,"2021-04-03,23:15",22.20,84.40,-,0.00,63.562,0,24.31,-
74,"2021-04-04,00:30",22.30,85.00,-,0.00,316.77,0,24.06,-
74,"2021-04-04,00:45",22.10,85.90,-,0.00,304.399,0,24.06,-
74,"2021-04-04,01:15",0.00,87.00,-,0.00,227.423,0,24.00,-
74,"2021-04-04,01:30",22.00,87.50,-,0.00,94.483,0,24.00,-
74,"2021-04-04,02:15",21.70,89.00,-,0.00,94.483,0,24.00,-
74,"2021-04-04,03:15",21.40,87.40,-,0.00,60.822,0,23.87,-
74,"2021-04-04,04:30",20.00,94.80,-,0.00,108.767,0,23.31,-
74,"2021-04-04,04:45",20.20,93.90,-,0.00,182.74,0,23.37,-
74,"2021-04-04,05:15",20.20,95.10,-,0.00,216.426,0,23.37,-
74,"2021-04-04,05:30",20.40,95.00,-,0.00,286.849,0,23.37,-
74,"2021-04-04,06:15",19.50,90.00,-,0.00,236.164,0,23.25,-
74,"2021-04-04,06:30",19.30,91.50,-,0.00,278.63,0,23.18,-
74,"2021-04-04,07:15",19.00,90.80,-,0.00,243.014,0,23.00,-
74,"2021-04-04,07:45",19.30,92.30,0.004000,0.00,273.151,0,22.87,-
74,"2021-04-04,8:00",19.20,92.60,0.004000,0.00,304.399,0,22.87,-
74,"2021-04-04,07:15",19.00,90.80,-,0.00,243.014,0,23.00,-
74,"2021-04-04,07:45",19.30,92.30,0.004000,0.00,273.151,0,22.87,-
74,"2021-04-04,8:00",19.20,92.60,0.004000,0.00,304.399,0,22.87,-
74,"2021-04-04,07:15",19.00,90.80,-,0.00,243.014,0,23.00,-
74,"2021-04-04,07:45",19.30,92.30,0.004000,0.00,273.151,0,22.87,-
74,"2021-04-04,8:00",19.20,92.60,0.004000,0.00,304.399,0,22.87,-
74,"2021-04-04,07:15",19.00,90.80,-,0.00,243.014,0,23.00,-
74,"2021-04-04,07:45",19.30,92.30,0.004000,0.00,273.151,0,22.87,-
74,"2021-04-04,8:00",19.20,92.60,0.004000,0.00,304.399,0,22.87,-
74,"2021-04-04,08:30",19.80,90.40,0.004000,5.00,236.164,0,22.87,-
74,"2021-04-04,08:45",20.10,92.90,0.006000,0.00,51.233,0,22.87,-
74,"2021-04-04,9:00",20.00,92.60,0.007000,0.00,106.389,0,22.87,-
74,"2021-04-04,08:30",19.80,90.40,0.004000,5.00,236.164,0,22.87,-
74,"2021-04-04,08:45",20.10,92.90,0.006000,0.00,51.233,0,22.87,-
74,"2021-04-04,9:00",20.00,92.60,0.007000,0.00,106.389,0,22.87,-
74,"2021-04-04,08:30",19.80,90.40,0.004000,5.00,236.164,0,22.87,-
74,"2021-04-04,08:45",20.10,92.90,0.006000,0.00,51.233,0,22.87,-
74,"2021-04-04,9:00",20.00,92.60,0.007000,0.00,106.389,0,22.87,-
74,"2021-04-04,09:30",22.10,83.40,0.020000,0.00,162.818,0,23.12,-
74,"2021-04-04,09:45",22.10,83.30,0.020000,0.00,34.983,0,23.18,-
74,"2021-04-04,10:15",23.30,78.50,-0.029536,2.50,304.399,0,23.56,-
74,"2021-04-04,10:30",24.50,75.20,-0.015536,2.50,323.448,0,23.68,-
74,"2021-04-04,11:45",26.70,65.30,-0.020072,0.00,60.0,0,25.25,-
74,"2021-04-04,12:45",25.40,62.90,-0.016536,0.00,102.222,0,26.00,-
74,"2021-04-04,13:00",24.70,63.80,-0.020536,2.50,244.828,0,26.06,-
74,"2021-04-04,13:30",27.30,59.40,0.026464,0.00,21.667,0,26.06,-
74,"2021-04-04,13:45",26.30,63.30,0.014464,5.00,278.611,0,26.12,-
74,"2021-04-04,14:15",27.30,62.00,0.013464,2.50,313.333,0,26.25,-
74,"2021-04-04,14:30",26.20,66.60,-0.011536,2.50,232.778,0,26.31,-
74,"2021-04-04,15:15",28.00,58.70,0.005464,0.00,336.944,0,26.62,-
74,"2021-04-04,16:15",27.90,58.50,-0.006536,0.00,261.944,-,-,-
74,"2021-04-04,16:45",27.80,56.70,-0.022536,0.00,357.778,0,26.56,-
74,"2021-04-04,17:00",27.70,56.60,-0.023536,2.50,314.722,0,26.56,-
74,"2021-04-04,18:15",24.80,65.70,0.007000,0.00,301.379,0,26.00,-
74,"2021-04-04,18:30",24.70,66.70,0.005000,0.00,289.278,0,26.00,-
74,"2021-04-04,19:15",22.50,75.60,-,0.00,267.671,0,25.43,-
74,"2021-04-04,19:30",22.70,75.80,-,0.00,268.66,0,25.43,-
74,"2021-04-04,20:15",21.70,79.00,-,0.00,301.918,0,25.00,-
74,"2021-04-04,21:30",22.00,77.60,-,0.00,117.457,0,24.50,-
74,"2021-04-04,21:45",21.80,78.10,-,0.00,138.904,0,24.50,-
74,"2021-04-04,22:15",21.40,80.00,-,0.00,190.959,0,24.31,-
74,"2021-04-04,22:30",21.20,80.80,-,0.00,274.521,0,24.25,-
74,"2021-04-04,23:15",20.80,82.10,-,0.00,98.621,0,24.06,-
74,"2021-04-04,23:30",20.90,82.00,-,0.00,182.74,0,24.06,-
74,"2021-04-05,00:15",20.70,83.70,-,0.00,269.041,0,23.81,-
74,"2021-04-05,01:45",20.30,84.00,-,0.00,221.096,0,23.43,-
74,"2021-04-05,02:30",19.60,88.10,-,0.00,263.562,0,23.25,-
74,"2021-04-05,03:15",19.40,88.70,-,0.00,10.137,0,23.18,-
74,"2021-04-05,03:30",19.30,88.70,-,0.00,289.589,0,23.18,-
74,"2021-04-05,04:45",19.30,85.80,-,0.00,226.575,0,23.00,-
74,"2021-04-05,5:00",19.40,84.80,-,0.00,282.74,0,23.00,-
74,"2021-04-05,04:45",19.30,85.80,-,0.00,226.575,0,23.00,-
74,"2021-04-05,5:00",19.40,84.80,-,0.00,282.74,0,23.00,-
74,"2021-04-05,04:45",19.30,85.80,-,0.00,226.575,0,23.00,-
74,"2021-04-05,5:00",19.40,84.80,-,0.00,282.74,0,23.00,-
74,"2021-04-05,04:45",19.30,85.80,-,0.00,226.575,0,23.00,-
74,"2021-04-05,5:00",19.40,84.80,-,0.00,282.74,0,23.00,-
74,"2021-04-05,05:30",18.80,87.80,-,0.00,240.274,0,22.93,-
74,"2021-04-05,05:45",19.00,87.10,-,0.00,155.342,0,22.87,-
74,"2021-04-05,6:00",19.00,87.00,-,0.00,155.342,0,22.87,-
74,"2021-04-05,05:30",18.80,87.80,-,0.00,240.274,0,22.93,-
74,"2021-04-05,05:45",19.00,87.10,-,0.00,155.342,0,22.87,-
74,"2021-04-05,6:00",19.00,87.00,-,0.00,155.342,0,22.87,-
74,"2021-04-05,05:30",18.80,87.80,-,0.00,240.274,0,22.93,-
74,"2021-04-05,05:45",19.00,87.10,-,0.00,155.342,0,22.87,-
74,"2021-04-05,6:00",19.00,87.00,-,0.00,155.342,0,22.87,-
74,"2021-04-05,05:30",18.80,87.80,-,0.00,240.274,0,22.93,-
74,"2021-04-05,05:45",19.00,87.10,-,0.00,155.342,0,22.87,-
74,"2021-04-05,6:00",19.00,87.00,-,0.00,155.342,0,22.87,-
74,"2021-04-05,05:30",18.80,87.80,-,0.00,240.274,0,22.93,-
74,"2021-04-05,05:45",19.00,87.10,-,0.00,155.342,0,22.87,-
74,"2021-04-05,6:00",19.00,87.00,-,0.00,155.342,0,22.87,-
74,"2021-04-05,05:30",18.80,87.80,-,0.00,240.274,0,22.93,-
74,"2021-04-05,05:45",19.00,87.10,-,0.00,155.342,0,22.87,-
74,"2021-04-05,6:00",19.00,87.00,-,0.00,155.342,0,22.87,-
74,"2021-04-05,07:15",19.30,87.20,0.002000,0.00,63.562,0,22.68,-
74,"2021-04-05,07:30",19.70,85.50,0.003000,0.00,62.192,0,22.68,-
74,"2021-04-05,08:15",21.40,79.90,0.009000,0.00,209.553,0,22.81,-
74,"2021-04-05,10:30",27.00,64.50,0.008464,2.50,292.803,0,24.68,-
74,"2021-04-05,10:45",26.20,66.00,0.006464,2.50,243.889,0,24.75,-
74,"2021-04-05,11:15",28.20,59.60,0.014464,0.00,220.278,0,25.68,-
74,"2021-04-05,11:30",27.80,59.80,0.017464,2.50,316.111,0,25.87,-
74,"2021-04-05,12:00",27.20,65.80,0.024000,0.00,331.389,0,26.50,-
74,"2021-04-05,12:45",28.80,58.40,0.030464,0.00,16.111,0,26.81,-
74,"2021-04-05,13:00",28.00,61.10,0.032464,7.50,281.389,0,26.87,-
74,"2021-04-05,13:45",28.00,62.30,0.031464,5.00,55.0,0,27.00,-
74,"2021-04-05,14:00",28.10,61.00,0.031464,0.00,31.389,0,27.00,-
74,"2021-04-05,15:15",24.70,67.50,0.013000,2.50,242.069,0,26.56,-
74,"2021-04-05,16:15",27.30,60.00,-0.009536,2.50,175.833,0,26.50,-
74,"2021-04-05,17:45",26.20,68.10,0.015000,0.00,352.318,0,26.12,-
74,"2021-04-05,18:30",23.40,75.50,0.002000,0.00,331.89,0,25.75,-
74,"2021-04-05,18:45",23.40,75.30,0.002000,0.00,226.048,0,25.75,-
74,"2021-04-05,19:15",22.70,77.70,-,0.00,-,0,25.37,-
74,"2021-04-05,19:30",22.60,78.20,-,0.00,358.007,0,25.31,-
74,"2021-04-06,00:45",18.70,91.10,-,5.00,210.137,0,24.06,-
74,"2021-04-06,1:00",18.70,91.60,-,2.50,173.151,0,23.87,-
74,"2021-04-06,00:45",18.70,91.10,-,5.00,210.137,0,24.06,-
74,"2021-04-06,1:00",18.70,91.60,-,2.50,173.151,0,23.87,-
74,"2021-04-06,00:45",18.70,91.10,-,5.00,210.137,0,24.06,-
74,"2021-04-06,1:00",18.70,91.60,-,2.50,173.151,0,23.87,-
74,"2021-04-06,01:30",18.60,90.60,-,2.50,184.11,0,23.43,-
74,"2021-04-06,01:45",18.60,90.60,-,2.50,210.137,0,23.50,-
74,"2021-04-06,02:15",18.00,93.60,-,0.00,244.384,0,23.00,-
74,"2021-04-06,02:30",18.10,94.30,-,0.00,238.904,0,22.93,-
74,"2021-04-06,03:15",18.10,95.00,-,0.00,64.932,0,22.93,-
74,"2021-04-06,03:30",18.20,95.30,-,0.00,80.0,0,22.93,-
74,"2021-04-06,04:15",18.20,94.90,-,0.00,32.055,0,22.93,-
74,"2021-04-06,05:30",18.50,94.40,-,0.00,252.603,0,22.93,-
74,"2021-04-06,05:45",18.40,92.50,-,0.00,233.425,0,22.87,-
74,"2021-04-06,06:30",18.10,95.00,-,0.00,63.562,0,22.81,-
74,"2021-04-06,07:15",18.50,95.00,0.002000,0.00,100.548,0,22.68,-
74,"2021-04-06,07:30",18.60,94.50,0.002000,0.00,100.548,0,22.68,-
74,"2021-04-06,08:15",19.70,87.30,-,-,-,0,22.81,-
74,"2021-04-06,08:45",20.90,82.90,0.014000,0.00,330.515,0,22.93,-
74,"2021-04-06,9:00",21.40,79.20,0.017000,0.00,245.292,0,23.00,-
74,"2021-04-06,08:45",20.90,82.90,0.014000,0.00,330.515,0,22.93,-
74,"2021-04-06,9:00",21.40,79.20,0.017000,0.00,245.292,0,23.00,-
74,"2021-04-06,08:45",20.90,82.90,0.014000,0.00,330.515,0,22.93,-
74,"2021-04-06,9:00",21.40,79.20,0.017000,0.00,245.292,0,23.00,-
74,"2021-04-06,09:30",22.90,77.90,,0.00,125.704,0,23.31,-
74,"2021-04-06,09:45",23.90,78.00,0.028000,0.00,323.643,0,23.43,-
74,"2021-04-06,10:00",24.20,73.50,0.028000,0.00,349.759,0,23.43,-
74,"2021-04-06,10:15",24.70,74.00,-0.030536,0.00,271.034,0,23.81,-
74,"2021-04-06,10:30",24.40,73.60,0.029000,0.00,272.414,0,24.00,-
74,"2021-04-06,11:15",25.90,67.60,-0.020536,0.00,173.103,0,24.25,-
74,"2021-04-06,11:30",25.90,66.20,-0.020536,2.50,10.345,0,24.31,-
74,"2021-04-06,12:15",27.40,62.10,0.002464,2.50,325.833,0,25.25,-
74,"2021-04-06,13:30",27.10,61.40,0.028464,2.50,61.944,0,26.00,-
74,"2021-04-06,13:45",27.80,59.90,0.026464,0.00,255.0,0,26.00,-
74,"2021-04-06,14:15",28.00,63.30,0.019464,2.50,293.889,0,26.00,-
74,"2021-04-06,14:30",27.50,62.30,0.017464,2.50,341.111,0,26.06,-
74,"2021-04-06,15:15",29.00,57.70,0.006464,2.50,272.683,0,26.50,-
74,"2021-04-06,16:15",28.50,61.30,-0.008536,2.50,244.808,0,26.81,-
74,"2021-04-06,17:30",26.30,62.90,0.016000,0.00,235.172,0,26.43,-
74,"2021-04-06,17:45",25.50,65.60,0.008000,0.00,277.931,0,26.37,-
74,"2021-04-06,18:15",24.40,71.50,0.003000,0.00,337.388,0,26.06,-
74,"2021-04-06,18:30",24.20,72.00,0.004000,0.00,81.718,0,25.93,-
74,"2021-04-06,19:15",23.00,73.80,-,0.00,301.649,0,25.62,-
74,"2021-04-06,20:15",22.20,77.80,-,0.00,310.137,0,25.18,-
74,"2021-04-06,21:30",22.60,80.50,-,0.00,333.265,0,24.75,-
74,"2021-04-06,21:45",22.80,80.10,-,0.00,265.911,0,24.68,-
74,"2021-04-06,22:15",22.40,81.20,-,0.00,281.37,0,24.56,-
74,"2021-04-06,23:15",22.00,83.80,-,0.00,211.507,0,24.50,-
74,"2021-04-07,01:30",19.50,89.90,-,2.50,120.69,0,23.12,-
74,"2021-04-07,01:45",19.30,90.40,-,2.50,269.041,0,23.12,-
74,"2021-04-07,02:15",18.90,91.50,-,0.00,169.041,0,23.18,-
74,"2021-04-07,02:30",18.80,90.50,-,0.00,169.041,0,23.25,-
74,"2021-04-07,03:15",18.70,93.70,-,0.00,256.712,0,23.31,-
74,"2021-04-07,04:15",19.00,94.10,-,-,-,0,23.31,-
74,"2021-04-07,04:45",19.40,93.70,-,0.00,45.753,0,23.31,-
74,"2021-04-07,5:00",19.30,93.40,-,0.00,74.521,0,23.25,-
74,"2021-04-07,04:45",19.40,93.70,-,0.00,45.753,0,23.31,-
74,"2021-04-07,5:00",19.30,93.40,-,0.00,74.521,0,23.25,-
74,"2021-04-07,04:45",19.40,93.70,-,0.00,45.753,0,23.31,-
74,"2021-04-07,5:00",19.30,93.40,-,0.00,74.521,0,23.25,-
74,"2021-04-07,05:30",19.20,93.10,-,0.00,170.411,0,23.25,-
74,"2021-04-07,05:45",19.20,93.20,-,0.00,132.055,0,23.25,-
74,"2021-04-07,06:15",18.80,94.10,-,0.00,181.37,0,23.18,-
74,"2021-04-07,07:15",19.00,94.10,0.003000,0.00,171.781,0,22.93,-
74,"2021-04-07,08:45",25.40,72.20,0.028000,0.00,62.759,0,23.37,-
74,"2021-04-07,9:00",26.60,69.70,0.032000,0.00,40.69,0,23.43,-
74,"2021-04-07,08:45",25.40,72.20,0.028000,0.00,62.759,0,23.37,-
74,"2021-04-07,9:00",26.60,69.70,0.032000,0.00,40.69,0,23.43,-
74,"2021-04-07,08:45",25.40,72.20,0.028000,0.00,62.759,0,23.37,-
74,"2021-04-07,9:00",26.60,69.70,0.032000,0.00,40.69,0,23.43,-
74,"2021-04-07,09:30",26.90,64.10,-0.018536,0.00,296.955,0,24.06,-
74,"2021-04-07,09:45",27.00,65.40,-0.017536,0.00,247.128,0,24.25,-
74,"2021-04-07,10:15",-,63.80,-0.004536,2.50,117.5,0,24.93,-
74,"2021-04-07,10:30",26.60,59.60,-0.001536,2.50,238.333,0,25.18,-
74,"2021-04-07,11:15",28.00,54.40,0.011464,2.50,209.167,0,26.18,-
74,"2021-04-07,11:30",27.60,58.50,0.012464,2.50,289.722,0,26.37,-
74,"2021-04-07,12:15",29.00,5,-0.028072,0.00,52.222,0,27.18,-
74,"2021-04-07,12:45",27.00,59.80,0.018000,2.50,278.611,0,27.18,-
74,"2021-04-07,13:00",29.20,54.10,-0.032072,2.50,38.333,0,27.18,-
74,"2021-04-07,13:30",29.30,60.60,0.027464,2.50,25.993,0,27.18,-
74,"2021-04-07,13:45",27.80,58.10,0.024464,2.50,250.383,0,27.18,-
74,"2021-04-07,14:15",29.00,60.30,0.019464,5.00,269.895,0,27.18,-
74,"2021-04-07,14:30",29.00,59.30,0.016464,0.00,272.683,0,27.25,-
74,"2021-04-07,15:15",28.30,55.90,0.005464,2.50,248.99,0,27.56,-
74,"2021-04-07,15:30",28.90,58.80,0.004464,0.00,283.833,0,27.56,-
74,"2021-04-07,16:15",28.40,57.50,-0.007536,2.50,274.077,0,27.68,-
74,"2021-04-07,18:30",25.80,68.40,0.008000,0.00,328.966,0,26.87,-
74,"2021-04-07,19:15",23.80,76.60,-,0.00,248.041,0,26.43,-
74,"2021-04-07,19:30",23.80,76.70,-,0.00,259.038,0,26.43,-
74,"2021-04-07,20:15",23.20,77.70,-,0.00,10.137,0,25.93,-
74,"2021-04-07,21:45",22.60,81.80,-,0.00,289.278,0,25.31,-
74,"2021-04-07,22:00",22.,81.00,-,0.00,288.219,0,25.25,-
74,"2021-04-07,22:30",22.20,84.10,-,2.50,201.918,0,25.06,-
74,"2021-04-07,22:45",22.60,82.70,-,0.00,206.804,0,25.00,-
74,"2021-04-07,23:15",21.90,85.70,-,0.00,197.808,0,24.87,-
74,"2021-04-07,23:30",21.30,88.40,-,0.00,70.411,0,24.81,-
74,"2021-04-08,00:15",21.10,88.80,-,0.00,86.849,0,24.62,-
74,"2021-04-08,01:45",21.90,84.00,-,0.00,329.141,0,24.50,-
74,"2021-04-08,02:30",21.40,82.80,-,0.00,358.007,0,24.37,-
74,"2021-04-08,02:45",20.90,84.60,-,2.50,292.329,0,24.37,-
74,"2021-04-08,03:15",20.90,85.20,-,0.00,40.274,0,24.25,-
74,"2021-04-08,03:30",20.90,85.40,-,0.00,301.918,0,24.18,-
