STATIONID,DATETIME,AIRTEMP(T),RH,SOLAR,WINDSPEED,W.DIRECTION,RAIN,SOILTEMPERATURE(T1),PRESSURE
90,"2021-03-21,01:30",17.95,68.02,-,0,94.879,0,21,812.2
90,"2021-03-21,01:45",17.91,67.75,-,0,115.64,0,20.87,811.9
90,"2021-03-21,02:30",17.48,68.95,-,0,118.408,0,20.68,811.7
90,"2021-03-21,02:45",17.41,69,-,0,133.633,0,20.62,811.6
90,"2021-03-21,03:30",17.17,69.35,-,0,137.785,0,20.43,811.3
90,"2021-03-21,04:15",16.96,66.31,-,0,130.865,0,20.12,811.4
90,"2021-03-21,04:30",17,65.69,-,0,122.561,0,20.06,811.5
90,"2021-03-21,04:45",16.73,66.76,-,0,122.561,0,20.06,811.5
90,"2021-03-21,05:15",16.06,68.57,-,0,114.256,0,19.81,811.8
90,"2021-03-21,05:30",16,68.78,-,0,137.785,0,19.81,811.8
90,"2021-03-21,06:15",15.92,69.7,-,0,90.727,0,19.62,812.1
90,"2021-03-21,06:30",15.82,70.42,-,0,112.872,0,19.56,812.4
90,"2021-03-21,07:15",16.48,69.01,0.007,0,-,0,19.43,812.8
90,"2021-03-21,08:30",23.36,50.91,-0.015536,0,-,0,19.75,813.6
90,"2021-03-21,08:45",25.09,44.76,-0.007536,0,-,0,20,813.8
90,"2021-03-21,9:00",24.86,43.07,-0.006536,5,-,0,20,813.7
90,"2021-03-22,00:30",17.92,62.39,-,0,122.561,0,21.68,813.1
90,"2021-03-22,00:45",17.93,62.31,-,0,87.958,0,21.68,813.2
90,"2021-03-22,01:30",17.14,63.97,-,0,85.19,0,21.31,812.8
90,"2021-03-22,01:45",17.18,63.8,-,0,122.561,0,21.25,812.7
90,"2021-03-22,02:30",16.93,64.18,-,0,119.792,0,20.93,812.6
90,"2021-03-22,02:45",16.82,64.59,-,0,137.785,0,20.87,812.7
90,"2021-03-22,03:15",17.32,62.94,-,10,99.031,0,20.68,812.5
90,"2021-03-22,03:30",17.16,63.2,-,0,132.249,0,20.62,812.6
90,"2021-03-22,03:45",16.9,64.32,-,0,158.547,0,20.62,812.5
90,"2021-03-22,04:15",17.07,63.98,-,0,115.64,0,20.43,812.6
90,"2021-03-22,04:30",16.81,64.69,-,0,119.792,0,20.37,812.6
90,"2021-03-22,05:15",16.6,63.78,-,0,81.038,0,20.18,812.8
90,"2021-03-22,05:30",16.46,64.24,-,0,130.865,0,20.18,812.8
90,"2021-03-22,06:15",16.08,61.52,-,0,78.27,0,19.93,813.2
90,"2021-03-22,06:30",16.45,59.28,-,0,118.408,0,19.81,813.3
90,"2021-03-22,07:15",16.92,55.68,0.011,5,-,0,19.68,813.6
90,"2021-03-22,07:30",17.29,54.55,0.011,0,-,0,19.62,813.8
90,"2021-03-22,08:15",21.2,46.64,-0.023536,0,-,0,19.81,814.3
90,"2021-03-22,08:30",21.68,46.09,-0.020536,0,-,0,19.87,814.5
90,"2021-03-22,09:15",25.84,39.02,0.006464,0,-,0,20.62,814.8
90,"2021-03-22,09:30",25.27,39.82,0.007464,10,-,0,20.75,814.9
90,"2021-03-22,11:15",26.85,38.37,-0.021072,12.5,-,0,23.81,814.7
90,"2021-03-22,11:30",27.09,37.72,-0.021072,10,-,0,24.06,814.6
90,"2021-03-22,12:15",25.83,39.75,-0.014536,10,-,0,25,814
90,"2021-03-22,12:30",27.98,37.48,-0.001072,20,-,0,25.12,813.9
90,"2021-03-22,13:15",30.85,31.5,0.004928,0,-,0,26.5,813.2
90,"2021-03-22,14:15",26.1,38.26,0.031,5,-,0,26.43,812
90,"2021-03-22,14:30",26.8,36.47,0.032,10,-,0,26.43,812
90,"2021-03-22,16:15",25.6,39.46,0.021,0,-,0,25.31,811
90,"2021-03-22,17:30",24.15,44.18,0.01,0,-,0,24.62,811.5
90,"2021-03-22,17:45",24.56,43.96,0.012,0,-,0,24.62,811.5
90,"2021-03-22,18:15",17.13,83.55,0.001,10,-,0,24.06,812.6
90,"2021-03-22,18:30",16.27,85,-,0,299.723,0,23.75,812.8
90,"2021-03-22,18:45",-,0,32.595,,,,,
90,"2021-03-22,19:15",16.04,90.89,-,5,105.952,0,21.25,813.2
90,"2021-03-22,19:30",16.04,90.89,,,,,,
90,"2021-03-22,20:15",17.68,74.18,-,0,133.633,0,21.06,813.7
90,"2021-03-22,20:30",17.75,73.41,-,0,105,0,21.06,813.9
90,"2021-03-22,21:15",17.81,73.29,-,0,169.619,0,21,814.4
90,"2021-03-22,22:15",17.77,72.62,-,0,126.713,0,20.87,814.7
90,"2021-03-22,22:30",17.61,73.23,-,0,130,0,20.81,814.8
90,"2021-03-22,23:15",17.91,72,-,0,83.806,0,20.68,815.1
90,"2021-03-22,23:30",18.03,70.8,-,0,117.024,0,20.62,815
90,"2021-03-23,00:15",17.78,70.93,-,0,118.408,0,20.5,814.9
90,"2021-03-23,00:30",17.64,71.7,-,0,64.429,0,20.43,814.9
90,"2021-03-23,01:15",16.98,71.84,-,0,77.222,0,20.25,814.4
90,"2021-03-23,01:30",17.01,71.63,-,0,129.481,0,20.25,814.4
90,"2021-03-23,02:15",16.3,71.85,-,0,105.952,0,20.06,814
90,"2021-03-23,03:15",16.1,70.64,-,0,160.69,0,19.75,813.7
90,"2021-03-23,06:15",15.57,69.98,-,0,146.667,0,18.87,814.3
90,"2021-03-23,07:15",15.63,68.38,0.006,0,-,0,18.68,814.9
90,"2021-03-23,08:15",18.88,60.48,-0.028536,0,-,0,18.68,815.7
90,"2021-03-23,09:30",23.92,44.86,0.008464,10,-,0,19.43,816.2
90,"2021-03-23,09:45",24.42,39.28,0.010464,0,-,0,19.56,816.3
90,"2021-03-23,10:15",25.08,42.83,0.024464,0,-,0,20.18,816.5
90,"2021-03-23,10:30",26.05,40.55,0.029464,0,-,0,20.43,816.5
90,"2021-03-23,11:15",26.52,36.4,-0.016072,0,-,0,21.5,816.2
90,"2021-03-23,11:30",26.26,39.21,-0.016072,12.5,-,0,21.5,816.3
90,"2021-03-23,12:15",27.41,33.38,-0.011072,12.5,-,0,22.31,816.2
90,"2021-03-23,13:15",28.82,26.25,-0.005072,7.5,-,0,23.87,814.8
90,"2021-03-23,13:30",29.27,25.38,-0.005072,15,-,0,23.87,814.9
90,"2021-03-23,16:15",27.41,26.92,0.000464,0,-,0,23.81,812.8
90,"2021-03-23,17:15",25.74,28.68,0.014,5,-,0,23.43,812.9
90,"2021-03-23,18:15",24.7,31.08,0.008,10,-,0,22.75,813.1
90,"2021-03-23,19:15",22.38,35.85,-,5,226.043,0,22.06,813.6
90,"2021-03-23,21:15",18.74,46.54,-,0,128.736,0,21.12,814.8
90,"2021-03-23,22:15",18.38,45.88,-,0,135.072,0,20.68,815.1
90,"2021-03-24,00:45",16.7,48.95,-,0,112.847,0,19.62,815.2
90,"2021-03-24,1:00",16.6,48.57,-,5,140,0,19.56,815.2
90,"2021-04-01,11:15",25.42,51.49,-0.021072,5,-,0,21.12,816.2
90,"2021-04-01,11:45",26.31,45.83,-0.013072,0,-,0,21,815.8
90,"2021-04-01,13:30",25.87,44.75,-0.013072,5,-,0,23.68,814.4
90,"2021-04-01,13:45",27.51,42.91,-0.014072,10,-,0,23.93,814.3
90,"2021-04-01,14:00",26.8,47.44,-0.015072,15,-,0,24.06,814.1
90,"2021-04-01,14:30",27.43,42.66,-0.016072,7.5,-,0,24.31,813.7
90,"2021-04-01,14:45",29.21,39.41,-0.024072,7.5,-,0,24.37,813.7
90,"2021-04-01,15:30",27.16,41.36,0.015464,5,-,0,24.43,813.2
90,"2021-04-01,16:30",25.06,42.8,0.017,0,-,0,24,812.5
90,"2021-04-01,16:45",26.8,39.24,-0.017536,0,-,0,23.87,812.5
90,"2021-04-01,17:30",25.33,41.89,0.013,0,-,0,23.43,812.4
90,"2021-04-01,17:45",25.22,44.82,0.008,0,-,0,23.37,812.6
90,"2021-04-01,18:30",21.82,59.41,0.001,5,-,0,22.93,813.1
90,"2021-04-01,18:45",21.68,60.85,0.001,5,-,0,22.87,813.1
90,"2021-04-01,19:30",-,60.67,-,0,109.167,0,22.37,813.5
90,"2021-04-01,19:45",21.09,61.71,-,0,126.713,0,22.31,813.7
90,"2021-04-01,20:30",20.31,64.96,-,0,140.554,0,22.06,814.5
90,"2021-04-01,20:45",20.81,67.26,-,0,96.263,0,22,814.5
90,"2021-04-01,21:30",19.76,69.75,-,0,188.997,0,21.87,815.4
90,"2021-04-01,21:45",19.57,70.45,-,0,154.394,0,21.87,815.6
90,"2021-04-01,22:30",19.74,70.9,-,0,130,0,21.68,816.2
90,"2021-04-01,23:15",19.2,63.47,-,0,330.173,-,21.56,816.5
90,"2021-04-01,23:30",19,71.12,-,0,126.713,0,21.5,816.5
90,"2021-04-01,23:45",18.78,72.71,-,0,170.345,0,21.5,816.4
90,"2021-04-02,00:15",18.49,74.35,-,0,130.865,0,21.37,816
90,"2021-04-02,01:15",18.44,69.94,-,0,308.028,0,21.12,815.2
90,"2021-04-02,01:30",18.56,68.22,-,0,94.879,0,21.06,815.1
90,"2021-04-02,03:15",17.56,71.41,-,5,103.183,0,20.5,814.5
90,"2021-04-02,03:30",17.52,71.32,-,0,147.474,0,20.5,814.5
90,"2021-04-02,04:15",16.95,73.51,-,0,119.792,0,20.31,814.7
90,"2021-04-02,04:45",16.79,72.16,-,5,140.554,0,20.12,814.8
90,"2021-04-02,05:30",17.07,69.4,-,0,121.667,0,19.93,814.9
90,"2021-04-02,05:45",17.06,69.37,-,5,89.722,0,19.93,814.9
90,"2021-04-02,06:30",16.5,71,-,0,110.556,0,19.68,815
90,"2021-04-02,06:45",0,69.85,0.001,5,-,0,19.68,815.3
90,"2021-04-02,07:15",17.47,66.31,0.011,0,-,0,19.56,815.6
90,"2021-04-02,07:30",18.15,64.23,0.019,0,-,0,19.5,815.9
90,"2021-04-02,07:45",18.41,65.19,0.021,0,-,0,19.5,815.8
90,"2021-04-02,08:15",21.03,62.23,-0.025536,0,-,0,1,816.2
90,"2021-04-02,08:30",20.81,65.24,-0.017536,10,-,0,19.75,816.4
90,"2021-04-02,08:45",20.62,67.78,-0.015536,0,-,0,19.75,816.5
90,"2021-04-02,09:15",20.99,63.73,0.003464,10,-,0,20,816.9
90,"2021-04-02,09:30",22.38,62.29,0.009464,5,-,0,20.12,816.9
90,"2021-04-02,09:45",22.22,63.31,0.010464,10,-,0,20.12,816.9
90,"2021-04-02,10:15",24.11,57.88,0.027464,0,-,0,20.68,816.8
90,"2021-04-02,10:30",23.74,61.85,0.032464,7.5,-,0,20.93,816.9
90,"2021-04-02,10:45",23.35,66.07,-0.032072,15,-,0,21,816.9
90,"2021-04-02,11:15",23.05,66.16,-0.006536,0,-,0,21.62,816.7
90,"2021-04-02,11:30",25.01,60.76,0.016464,12.5,-,0,21.81,816.5
90,"2021-04-02,12:15",23.98,-,-0.001072,5,-,0,22.5,816.1
90,"2021-04-02,12:30",26.1,47.44,-0.010072,5,-,0,22.87,815.9
90,"2021-04-02,13:15",25.75,48.53,0.005928,22.5,-,0,23.37,814.9
90,"2021-04-02,13:30",27.15,51.23,0.014928,0,-,0,23.43,814.5
90,"2021-04-02,15:15",23.75,57.74,-0.026536,0,-,0,23.62,813.2
90,"2021-04-02,15:30",23.94,58.41,0.028,0,-,0,23.56,813.1
90,"2021-04-02,16:15",21.91,71.5,0.013,0,-,0,23.31,813.2
90,"2021-04-02,16:30",21.69,69.35,0.016,10,-,0,23.18,813
90,"2021-04-02,17:15",23.8,53.36,0.009,0,-,0,23,813
90,"2021-04-02,17:30",23.88,57.39,0.009,0,-,0,22.93,813
90,"2021-04-02,18:15",22.04,63.65,0.003,10,-,0,22.68,813.4
90,"2021-04-02,19:15",19.57,75.01,-,0,175.775,0,22.18,813.9
90,"2021-04-02,19:30",19.72,74.47,-,0,183.484,0,22.18,814
90,"2021-04-02,20:15",17.74,87.09,-,0,136.944,0,21.81,815
90,"2021-04-02,21:30",18.82,78.28,-,0,291.111,0,21.5,815.8
90,"2021-04-02,21:45",18.81,78.2,-,0,252.222,0,21.56,815.9
90,"2021-04-02,22:15",18.09,86.51,-,0,6.389,0,21.4,816.4
90,"2021-04-02,22:30",18.13,86.32,-,0,164.722,0,21.43,816.5
90,"2021-04-02,23:15",17.97,88.73,-,0,271.667,0,21.37,816.4
90,"2021-04-02,23:30",17.25,89.93,-,0,164.828,0,21.31,816.4
90,"2021-04-02,23:45",17.06,90.93,-,0,45.278,0,21.31,816.4
90,"2021-04-03,00:15",16.41,93.25,-,0,17.5,0,21.12,816.2
90,"2021-04-03,00:30",16.37,93.56,-,0,-20,0,21.12,816.2
90,"2021-04-03,01:15",17.01,90.05,-,0,86.944,0,20.87,816.1
90,"2021-04-03,01:30",16.96,90.16,-,0,114.722,0,20.81,816.1
90,"2021-04-03,03:15",16.8,81.2,-,0,117.979,0,20.43,815
90,"2021-04-03,03:30",16.75,80.64,-,0,123.056,0,20.43,814.8
90,"2021-04-03,05:15",17.32,69.45,-,0,113.798,0,19.87,814.7
90,"2021-04-03,05:30",17.26,,-,0,140.279,0,19.87,814.7
90,"2021-04-03,06:15",16.2,72,-,0,113.798,0,19.68,815.3
90,"2021-04-03,06:30",16.22,72,-,5,98.467,0,19.68,815
90,"2021-04-03,07:15",16.82,69.64,0.01,0,108.72,0,19.5,815.9
90,"2021-04-03,08:15",20.81,56.81,-0.025536,0,73.056,0,19.56,816.2
90,"2021-04-03,09:15",24.38,54.4,0.010464,0,225.833,0,20.06,816.6
90,"2021-04-03,10:15",24.54,54.31,0.010464,0,189.059,0,21,817
90,"2021-04-03,11:15",22.86,58.08,0.018,0,152.222,0,21.81,816.5
90,"2021-04-03,12:15",27.61,44.66,-0.004072,5,274.077,0,22.31,815.8
90,"2021-04-03,13:30",28.02,44.22,0.003928,0,197.422,0,23.93,814.5
90,"2021-04-03,13:45",25.12,49.53,0.027,7.5,137.491,0,24,814.3
90,"2021-04-03,14:15",28.06,43.79,-0.012072,7.5,218.328,0,23.93,813.5
90,"2021-04-03,15:15",19.82,73.2,0.021,5,206.99,0,23.25,813
90,"2021-04-03,15:30",19.99,69.74,0.015,10,130.865,0,23.12,813.3
90,"2021-04-03,17:15",24.41,45.63,0.018,0,213.333,0,22.81,813.3
90,"2021-04-03,17:30",24.74,45.01,0.016,0,152.222,0,22.81,813.1
90,"2021-04-03,18:15",0,54.12,0.003,5,128.611,0,22.56,813
90,"2021-04-03,18:30",22.08,57.29,0.003,0,164.722,0,22.56,813
90,"2021-04-03,19:15",21.79,53.14,-,0,162.069,0,22.25,814
90,"2021-04-03,19:30",22.17,51.88,-,0,258.201,0,22.18,814
90,"2021-04-03,20:15",18.39,80.52,-,5,310.796,0,21.87,814.9
90,"2021-04-03,21:15",17.22,84.77,-,0,18.754,0,21.56,815.6
90,"2021-04-03,22:15",17.56,83.14,-,0,328.432,0,21.37,816.7
90,"2021-04-04,00:15",17.06,86.34,-,10,178.621,0,20.62,816.1
90,"2021-04-04,01:15",17.49,76.82,-,0,30,0,20.37,815.4
90,"2021-04-04,02:15",17.54,73.12,-,0,101.612,0,20.18,814.7
90,"2021-04-04,03:45",17.67,76.93,-,0,86.96,0,19.93,814.5
90,"2021-04-04,04:45",17.69,78.72,-,0,106.471,0,19.87,814.9
90,"2021-04-04,5:00",16.8,84.05,-,0,174.483,0,19.87,815
90,"2021-04-04,04:45",17.69,78.72,-,0,106.471,0,19.87,814.9
90,"2021-04-04,5:00",16.8,84.05,-,0,174.483,0,19.87,815
90,"2021-04-04,04:45",17.69,78.72,-,0,106.471,0,19.87,814.9
90,"2021-04-04,5:00",16.8,84.05,-,0,174.483,0,19.87,815
90,"2021-04-04,05:45",16.87,83,-,0,57.941,0,19.81,815
90,"2021-04-04,06:30",16.65,82.37,-,0,115.294,0,19.75,815.4
90,"2021-04-04,06:45",16.41,83.52,-,0,128.529,0,19.75,815.5
90,"2021-04-04,07:15",17.1,79.71,0.011,0,115.64,0,19.62,815.9
90,"2021-04-04,07:30",17.64,77.06,0.016,0,121.176,0,19.62,816
90,"2021-04-04,09:15",23.3,61.9,0.002464,0,88.333,0,20.12,816.7
90,"2021-04-04,09:30",24,60.74,0.002464,0,117.5,0,20.12,816.6
90,"2021-04-04,11:15",25.84,55.87,-0.016072,10,272.683,0,21.68,816.6
90,"2021-04-04,12:15",26.41,50.97,0.002464,0,299.164,0,22.81,815.9
90,"2021-04-04,14:15",26.41,48.43,-0.007536,0,237.84,0,24.43,813.5
90,"2021-04-04,16:15",25.15,47.09,0.018,5,252.222,0,24.06,812
90,"2021-04-04,18:15",21.03,71.29,0.004,7.5,114.722,0,22.87,813
90,"2021-04-04,19:15",18.44,89.65,-,10,125.324,0,22.43,81
90,"2021-04-04,20:15",16.91,90.01,-,0,157.931,0,21.93,815.2
90,"2021-04-04,21:15",15.07,98.61,-,10,166.851,1,21.06,816.4
90,"2021-04-04,22:30",16.34,89.71,-,5,137.785,0,20.43,816.7
90,"2021-04-04,22:45",16.31,89.85,-,0,141.111,0,20.43,816.7
90,"2021-04-04,23:15",17.03,85.44,-,0,143.889,0,20.37,816.7
90,"2021-04-04,23:30",17.07,85.63,-,5,152.222,0,20.37,816.5
90,"2021-04-04,23:45",17.16,84.79,-,0,141.111,0,20.37,816.5
90,"2021-04-05,00:15",16.52,92.49,-,0,271.667,0,20.31,816.3
90,"2021-04-05,00:30",16.45,91.9,-,0,11.834,0,20.31,816.3
90,"2021-04-05,02:15",16.32,90.21,-,0,103.611,0,19.18,815.2
90,"2021-04-05,03:15",16.73,83.3,-,5,186.897,0,19.25,814.6
90,"2021-04-05,04:15",16.27,84.84,-,0,127.222,0,19.25,814.9
90,"2021-04-05,05:15",16.21,86,-,0,357.778,0,19.25,815.2
90,"2021-04-05,06:45",16,83.88,0.001,0,99.444,0,19.12,815.3
90,"2021-04-05,7:00",16,83.69,0.001,0,102.222,0,19.06,815.3
90,"2021-04-05,07:45",17.58,78.05,,0,121.176,0,19.06,815.7
90,"2021-04-05,08:45",22.16,68.34,-0.010536,0,286.944,0,19.31,816.3
90,"2021-04-05,9:00",22.6,65.06,-0.008536,0,5,0,19.37,816.4
90,"2021-04-05,09:30",23.62,64.69,0.009464,7.5,293.889,0,19.68,816.6
90,"2021-04-05,09:45",24.26,64.34,0.012464,0,289.722,0,19.81,816.6
90,"2021-04-05,10:30",25.74,64.74,0.030464,5,267.108,0,20.75,816.8
90,"2021-04-05,10:45",24.9,65.97,-0.031072,5,349.338,0,20.81,816.8
90,"2021-04-05,11:30",25.66,54.01,-0.011072,7.50,345.157,0,21.87,816.4
90,"2021-04-05,11:45",26.07,52.87,-0.013072,15.00,268.112,0,22.06,816.4
90,"2021-04-05,12:30",26.34,50.84,-0.014072,0.00,280.699,0,23.12,815.7
90,"2021-04-05,12:45",25.40,53.57,0.029000,0.00,226.154,0,23.31,815.6
90,"2021-04-05,13:30",26.16,47.25,-0.015072,0.00,260.139,0,24.31,814.5
90,"2021-04-05,13:45",27.06,50.75,-0.016072,22.50,286.294,0,24.43,814.3
90,"2021-04-05,14:15",28.04,47.18,0.032000,0.00,263.916,0,25.06,813.6
90,"2021-04-05,14:30",26.93,48.73,-0.016072,5.00,235.944,0,25.06,813.6
90,"2021-04-05,15:45",20.55,82.58,0.020000,0.00,96.263,0,24.25,813.3
90,"2021-04-05,16:00",20.09,80.16,0.028000,10.00,87.958,0,24.12,813.3
90,"2021-04-05,16:30",20.96,71.51,0.026000,7.50,102.222,0,23.68,812.5
90,"2021-04-05,16:45",21.11,69.49,0.016000,7.50,127.222,0,23.56,812.5
90,"2021-04-05,17:15",20.84,71.11,0.011000,0.00,151.626,0,23.18,812.4
90,"2021-04-05,17:30",21.38,65.36,0.011000,0.00,190.381,0,23.12,812.4
90,"2021-04-05,18:15",18.88,86.35,0.003000,12.50,137.785,0,22.68,813.7
90,"2021-04-05,18:30",18.71,84.90,0.002000,5.00,154.394,0,22.56,813.9
90,"2021-04-05,18:45",18.66,85.36,0.001000,-,159.931,0,22.50,813.9
90,"2021-04-05,19:15",13.91,98.77,-,0.00,89.722,0,18.18,814.7
90,"2021-04-05,19:30",14.22,98.97,-,5.00,96.667,0,18.50,815.0
90,"2021-04-05,20:15",15.24,92.80,-,5.00,296.667,0,19.18,815.5
90,"2021-04-05,20:30",15.66,88.47,-,5.00,134.167,0,19.25,815.5
90,"2021-04-05,21:15",16.69,86.12,-,0.00,148.056,0,19.43,815.9
90,"2021-04-05,21:30",16.84,85.54,-,0.00,141.111,0,19.43,816.0
90,"2021-04-05,22:15",17.66,83.48,-,0.00,145.125,0,19.50,816.6
90,"2021-04-05,22:30",17.83,81.53,-,0.00,116.264,0,19.50,816.6
90,"2021-04-05,23:15",16.88,93.37,-,0.00,202.059,0,19.56,816.9
90,"2021-04-05,23:30",16.60,92.12,-,10.00,288.824,0,19.56,817.2
90,"2021-04-06,00:15",14.97,100.09,-,0.00,110.035,0,17.93,817.5
90,"2021-04-06,00:30",14.89,100.31,-,0.00,202.069,0,18.00,817.4
90,"2021-04-06,01:15",14.81,95.80,-,0.00,157.617,0,18.00,816.1
90,"2021-04-06,01:30",-,94.02,-,0.00,124.803,0,18.00,816.0
90,"2021-04-06,02:15",15.28,89.08,-,0.00,123.772,0,18.06,815.2
90,"2021-04-06,02:30",15.18,89.82,-,0.00,102.857,0,18.12,815.1
90,"2021-04-06,03:15",15.47,85.21,-,0.00,203.881,0,18.18,815.1
90,"2021-04-06,03:30",15.62,83.88,-,0.00,59.104,0,18.18,815.2
90,"2021-04-06,04:15",14.93,90.84,-,0.00,94.925,0,18.18,815.1
90,"2021-04-06,05:15",15.44,86.55,-,0.00,165.075,0,18.,815.1
90,"2021-04-06,06:15",15.85,82.26,-,5.00,81.493,0,18.12,815.4
