STATIONID,DATETIME,AIRTEMP(T),RH,SOLAR,WINDSPEED,W.DIRECTION,RAIN,SOILTEMPERATURE(T1),PRESSURE
78,"2021-04-02,08:15",22.8,77.6,0.02,0,-,0,24.12,893.7
78,"2021-04-02,09:15",0,68.8,0.017,2.5,-,0,24.62,894.4
78,"2021-04-02,10:15",24.1,75.9,-0.032536,10,-,0,25.75,894.5
78,"2021-04-02,11:15",26.5,67.9,-0.025072,10,-,0,27.06,894.4
78,"2021-04-02,12:45",28.9,58.7,-0.028072,15,-,0,30.81,892.8
78,"2021-04-02,13:00",28.3,58.8,-0.026072,5,-,0,31.12,892.5
78,"2021-04-02,14:30",28.8,54.9,0.028,22.5,-,0,32.06,890.1
78,"2021-04-02,14:45",22.3,65.8,0.002,30,-,0,31.56,890.5
78,"2021-04-02,15:00",20.2,77.1,0.001,37.5,-,0,31.18,890.9
78,"2021-04-02,15:45",-,-,0.001,0,-,0,24.93,891.3
78,"2021-04-02,17:15",-,-,0.002,0,-,0,25.25,890.9
78,"2021-04-02,17:30",-,-,0.002,12.5,-,0,25.18,890.9
78,"2021-04-02,19:00",19.6,98.5,0.001,5,-,0,24,891
78,"2021-04-02,19:30",19.6,99.3,-,0,322.268,0,24.43,891.3
78,"2021-04-02,19:45",19.6,98.9,-,0,276.907,0,24.37,891.5
78,"2021-04-02,20:30",19.60,100.0,-,5.00,296.151,0,24.06,891.8
78,"2021-04-02,20:45",19.60,-,-,2.50,312.646,0,24.00,891.8
78,"2021-04-02,21:30",19.50,-,-,0.00,329.141,0,23.68,892.2
78,"2021-04-02,21:45",19.30,-,-,2.50,333.265,0,23.62,892.1
78,"2021-04-02,22:15",19.50,100.0,-,5.00,331.89,0,23.37,892.3
78,"2021-04-02,22:30",19.50,100.0,-,2.50,297.526,0,23.31,892.6
78,"2021-04-02,23:15",19.50,98.90,-,5.00,325.017,0,23.12,893.0
78,"2021-04-02,23:30",19.50,99.10,-,0.00,312.646,0,23.12,893.0
78,"2021-04-03,00:15",19.20,-,-,0.00,272.784,0,22.93,892.9
78,"2021-04-03,00:30",19.20,99.50,-,0.00,253.54,0,22.93,893.0
78,"2021-04-03,01:15",19.00,98.60,-,5.00,298.9,0,22.75,892.4
78,"2021-04-03,01:30",18.90,99.30,-,0.00,296.151,0,22.68,892.5
78,"2021-04-03,02:15",18.70,-,-,0.00,308.276,0,22.43,892.4
78,"2021-04-03,02:30",18.60,-,-,0.00,315.395,0,22.43,892.5
78,"2021-04-03,03:15",18.50,99.70,-,0.00,281.031,0,22.18,891.9
78,"2021-04-03,03:30",18.50,99.70,-,0.00,283.78,0,22.18,891.9
78,"2021-04-03,04:15",18.60,99.90,-,2.50,297.241,0,22.00,891.9
78,"2021-04-03,05:15",18.30,-,-,0.00,293.103,0,21.81,892.2
78,"2021-04-03,06:45",17.70,-,-,0.00,116.552,0,21.50,893.0
78,"2021-04-03,07:45",19.50,95.40,0.013000,0.00,140.0,0,21.43,893.6
78,"2021-04-03,08:45",22.90,85.50,-0.031536,0.00,137.241,0,21.68,894.1
78,"2021-04-03,09:45",24.70,77.60,0.011000,5.00,207.586,0,22.75,894.5
78,"2021-04-03,10:00",25.10,76.50,0.013000,5.00,85.923,0,22.93,894.6
78,"2021-04-03,10:30",26.40,67.40,-0.003536,5.00,301.379,0,24.00,894.2
78,"2021-04-03,10:45",26.50,66.10,0.017464,5.00,272.042,0,24.62,894.1
78,"2021-04-03,11:00",26.60,69.80,0.017464,10.00,305.26,0,24.62,894.1
78,"2021-04-03,11:30",27.50,59.20,0.029464,5.00,276.194,0,26.68,893.5
78,"2021-04-03,11:45",28.00,58.50,0.030464,0.00,281.73,0,27.12,893.5
78,"2021-04-03,13:30",30.00,53.20,-0.008072,5.00,317.282,0,-,891.8
78,"2021-04-03,14:30",29.20,52.00,0.018000,12.50,181.389,0,29.00,890.0
78,"2021-04-03,14:45",30.70,48.70,0.026464,0.00,-,0,28.93,889.7
78,"2021-04-03,15:30",30.70,45.70,0.012464,15.00,252.222,0,29.43,889.2
78,"2021-04-03,16:30",31.60,45.20,-0.008536,0.00,265.714,0,29.50,888.7
78,"2021-04-03,16:45",32.20,44.70,0.029000,2.50,198.815,0,29.31,888.7
78,"2021-04-03,17:30",22.90,73.60,0.009000,22.50,131.203,0,27.43,889.9
78,"2021-04-03,17:45",23.10,74.10,0.005000,12.50,151.821,0,27.06,890.2
78,"2021-04-03,18:15",23.00,73.80,0.004000,5.00,105.086,0,26.18,890.3
78,"2021-04-03,18:30",22.50,80.20,0.001000,12.50,116.082,0,25.93,890.5
78,"2021-04-03,18:45",22.50,80.70,0.001000,15.00,78.611,0,25.81,890.5
78,"2021-04-03,19:15",22.00,81.50,-,7.50,61.1,0,25.18,890.5
78,"2021-04-03,19:30",21.80,81.90,-,7.50,99.588,0,25.00,890.4
78,"2021-04-03,20:15",21.00,86.70,-,0.00,180.687,0,24.68,891.4
78,"2021-04-03,20:30",21.10,89.30,-,15.00,234.296,0,24.62,891.6
78,"2021-04-03,21:15",21.50,86.80,-,5.00,318.144,0,24.43,891.4
78,"2021-04-03,21:30",21.30,89.30,-,0.00,333.265,0,24.43,891.5
78,"2021-04-03,22:15",21.30,89.90,-,0.00,300.275,0,24.18,891.9
78,"2021-04-03,22:30",21.30,90.20,-,0.00,304.399,0,24.12,891.9
78,"2021-04-03,23:15",21.50,89.10,-,0.00,326.392,0,24.06,892.0
78,"2021-04-04,00:15",21.20,90.30,-,0.00,325.017,0,23.87,891.6
78,"2021-04-04,01:15",20.60,94.00,-,0.00,300.275,0,23.62,891.2
78,"2021-04-04,02:15",20.30,95.20,-,15.00,307.148,0,23.37,891.1
78,"2021-04-04,04:45",20.30,91.00,-,5.00,277.931,0,22.75,890.9
78,"2021-04-04,5:00",20.10,92.20,-,0.00,71.349,0,22.68,890.9
78,"2021-04-04,04:45",20.30,91.00,-,5.00,277.931,0,22.75,890.9
78,"2021-04-04,5:00",20.10,92.20,-,0.00,71.349,0,22.68,890.9
78,"2021-04-04,04:45",20.30,91.00,-,5.00,277.931,0,22.75,890.9
78,"2021-04-04,5:00",20.10,92.20,-,0.00,71.349,0,22.68,890.9
78,"2021-04-04,04:45",20.30,91.00,-,5.00,277.931,0,22.75,890.9
78,"2021-04-04,5:00",20.10,92.20,-,0.00,71.349,0,22.68,890.9
78,"2021-04-04,05:30",20.10,91.70,-,0.00,260.0,0,22.62,891.1
78,"2021-04-04,05:45",19.90,92.40,-,0.00,255.862,0,22.56,891.2
78,"2021-04-04,06:30",19.70,95.70,-,5.00,266.897,0,22.37,891.8
78,"2021-04-04,06:45",19.60,96.30,-,7.50,253.103,0,22.37,891.9
78,"2021-04-04,07:30",20.80,93.30,0.010000,5.00,262.759,0,22.31,892.5
78,"2021-04-04,07:45",21.40,92.30,0.010000,2.50,238.419,0,22.43,892.7
78,"2021-04-04,8:00",21.40,92.60,0.010000,5.00,69.965,0,22.43,892.7
78,"2021-04-04,07:30",20.80,93.30,0.010000,5.00,262.759,0,22.31,892.5
78,"2021-04-04,07:45",21.40,92.30,0.010000,2.50,238.419,0,22.43,892.7
78,"2021-04-04,8:00",21.40,92.60,0.010000,5.00,69.965,0,22.43,892.7
78,"2021-04-04,07:30",20.80,93.30,0.010000,5.00,262.759,0,22.31,892.5
78,"2021-04-04,07:45",21.40,92.30,0.010000,2.50,238.419,0,22.43,892.7
78,"2021-04-04,8:00",21.40,92.60,0.010000,5.00,69.965,0,22.43,892.7
78,"2021-04-04,07:30",20.80,93.30,0.010000,5.00,262.759,0,22.31,892.5
78,"2021-04-04,07:45",21.40,92.30,0.010000,2.50,238.419,0,22.43,892.7
78,"2021-04-04,8:00",21.40,92.60,0.010000,5.00,69.965,0,22.43,892.7
78,"2021-04-04,08:30",23.80,87.30,0.029000,7.50,250.345,0,22.75,893.0
78,"2021-04-04,08:45",24.20,85.20,0.028000,15.00,235.172,0,22.81,893.1
78,"2021-04-04,09:30",26.30,73.00,0.013000,15.00,280.69,0,23.43,893.6
78,"2021-04-04,09:45",26.30,72.10,0.013000,12.50,257.241,0,23.56,893.5
78,"2021-04-04,10:15",27.80,67.80,0.004464,15.00,288.966,0,24.37,893.6
78,"2021-04-04,10:30",28.30,65.00,0.019000,10.00,284.828,0,24.81,893.4
78,"2021-04-04,10:45",28.40,64.80,0.011464,15.00,74.774,0,24.87,893.5
78,"2021-04-04,11:15",0.00,53.90,0.023464,10.00,260.969,0,26.56,893.1
78,"2021-04-04,11:30",30.30,55.20,-0.030072,5.00,245.278,0,27.25,892.9
78,"2021-04-04,11:45",0.00,55.20,-0.030072,17.50,289.722,0,27.25,892.9
78,"2021-04-04,12:15",29.60,52.40,0.007464,0.00,182.076,0,27.06,892.0
78,"2021-04-04,12:30",26.90,60.10,0.019000,15.00,294.483,0,27.12,891.8
78,"2021-04-04,13:15",29.10,54.20,-0.025072,20.00,317.5,0,27.43,890.9
78,"2021-04-04,13:30",28.60,62.50,-0.027072,22.50,337.093,0,27.93,890.9
78,"2021-04-04,14:15",26.50,65.80,-0.024536,22.50,326.021,0,28.93,890.6
78,"2021-04-04,14:30",26.40,65.60,-0.025536,37.50,298.339,0,28.93,890.5
78,"2021-04-04,15:15",27.30,61.30,0.005464,22.50,350.934,0,28.68,889.5
78,"2021-04-04,15:30",27.60,61.50,0.008464,10.00,345.398,0,28.75,889.6
78,"2021-04-04,16:15",24.30,72.10,0.010000,15.00,312.414,0,28.25,890.0
78,"2021-04-04,17:15",18.90,-,-,7.50,165.567,0,24.50,893.1
78,"2021-04-04,18:15",18.80,-,-,5.00,77.595,0,24.18,892.6
78,"2021-04-04,19:45",19.10,98.50,-,0.00,183.436,0,23.68,891.4
78,"2021-04-04,20:45",20.10,85.80,-,5.00,195.808,0,23.56,890.6
78,"2021-04-04,21:00",19.90,88.80,-,5.00,242.543,0,23.50,890.7
78,"2021-04-04,21:30",20.10,86.10,-,2.50,111.959,0,23.25,891.5
78,"2021-04-04,21:45",19.70,92.30,-,0.00,102.337,0,23.18,891.6
78,"2021-04-04,22:00",19.60,93.00,-,0.00,150.447,0,23.18,891.7
78,"2021-04-04,22:30",19.50,95.90,-,0.00,227.423,0,23.12,892.0
78,"2021-04-04,22:45",19.40,96.50,-,0.00,235.67,0,23.12,892.1
78,"2021-04-05,00:30",19.10,97.00,-,0.00,271.409,0,22.68,892.7
78,"2021-04-05,00:45",19.10,96.70,-,5.00,320.893,0,22.68,892.5
78,"2021-04-05,01:15",19.10,97.00,-,5.00,329.141,0,22.56,892.2
78,"2021-04-05,01:30",19.10,97.30,-,5.00,316.77,0,22.50,892.3
78,"2021-04-05,01:45",19.20,96.40,-,5.00,296.151,0,22.50,892.2
78,"2021-04-05,02:15",19.10,96.30,-,10.00,305.773,0,22.37,891.8
78,"2021-04-05,02:30",19.00,96.80,-,5.00,289.278,0,22.31,891.7
78,"2021-04-05,02:45",19.00,96.60,-,10.00,298.621,0,22.25,891.6
78,"2021-04-05,03:15",19.10,97.40,-,2.50,293.402,0,22.12,891.5
78,"2021-04-05,03:30",19.20,97.80,-,5.00,311.034,0,22.12,891.5
78,"2021-04-05,05:15",19.00,97.90,-,0.00,297.526,0,22.00,891.8
78,"2021-04-05,06:15",18.80,-,-,0.00,269.655,0,21.93,892.0
78,"2021-04-05,06:30",18.80,-,-,0.00,276.552,0,21.87,892.1
78,"2021-04-05,07:15",19.50,99.80,0.005000,0.00,251.724,0,21.87,892.6
78,"2021-04-05,07:30",19.60,99.40,0.006,2.50,262.759,0,21.81,892.7
78,"2021-04-05,08:15",21.50,93.40,0.024000,10.00,264.138,0,21.93,893.2
78,"2021-04-05,09:15",23.90,83.00,0.019000,10.00,248.966,0,22.37,893.5
78,"2021-04-05,10:15",25.90,73.00,0.002464,7.50,243.448,0,23.56,893.7
78,"2021-04-05,12:15",28.50,66.90,-0.028072,15.00,288.651,0,27.87,893.0
78,"2021-04-05,13:45",30.30,55.60,-0.017072,5.00,239.722,0,28.75,891.0
78,"2021-04-05,14:00",29.20,57.40,0.028000,7.50,320.278,0,28.75,890.9
78,"2021-04-05,14:45",28.60,56.90,0.020000,7.50,260.969,0,28.62,889.9
78,"2021-04-05,15:00",31.00,54.00,0.015464,10.00,282.778,0,28.43,889.4
78,"2021-04-05,15:45",29.90,55.20,0.018464,15.00,249.444,0,29.06,888.8
78,"2021-04-05,16:45",24.40,70.80,0.002000,40.00,210.345,0,28.56,889.6
78,"2021-04-05,17:00",22.80,76.70,0.002000,22.50,191.684,0,27.81,889.8
78,"2021-04-05,17:45",20.60,90.50,0.001000,20.00,241.168,0,25.93,889.9
78,"2021-04-05,18:00",20.80,92.20,0.001000,5.00,237.045,0,25.81,889.9
78,"2021-04-05,18:30",21.10,89.00,-,5.00,282.405,0,25.37,8.0
78,"2021-04-05,18:45",21.20,89.20,-,5.00,268.66,0,25.18,890.4
78,"2021-04-05,19:00",21.20,88.20,-,10.00,296.151,0,25.12,890.5
78,"2021-04-05,19:30",21.40,88.40,-,0.00,334.639,0,24.81,891.0
78,"2021-04-05,19:45",21.30,89.70,-,0.00,303.024,0,24.68,891.3
78,"2021-04-05,20:00",21.30,89.80,-,0.00,314.021,0,24.68,891.4
78,"2021-04-05,22:30",20.70,94.20,-,10.00,100.833,0,23.81,893.1
78,"2021-04-05,22:45",20.60,94.30,-,10.00,307.148,0,23.75,893.2
78,"2021-04-05,23:15",20.60,93.70,-,2.50,278.282,0,23.56,893.1
78,"2021-04-05,23:30",20.60,93.10,-,12.50,303.024,0,23.50,893.0
78,"2021-04-06,00:15",20.30,94.80,-,0.00,274.158,0,23.31,892.8
78,"2021-04-06,00:30",20.30,94.60,-,0.00,325.017,0,23.31,892.9
78,"2021-04-06,01:15",20.30,91.30,-,2.50,234.296,0,23.18,893.0
78,"2021-04-06,02:15",20.10,91.60,-,22.50,254.914,0,22.87,892.4
78,"2021-04-06,02:30",20.10,92.00,-,10.00,252.165,0,22.87,892.3
78,"2021-04-06,03:15",0.00,91.00,-,12.50,275.533,0,22.62,891.5
78,"2021-04-06,05:15",18.70,97.50,-,0.00,247.586,0,22.18,891.6
78,"2021-04-06,06:15",19.00,96.90,-,0.00,284.828,0,22.06,892.1
78,"2021-04-06,07:15",19.10,97.40,0.002000,0.00,254.483,0,21.93,892.7
78,"2021-04-06,07:45",20.80,90.20,0.021000,5.00,280.69,0,22.00,892.9
78,"2021-04-06,8:00",21.40,90.00,0.024000,2.50,279.31,0,22.06,893.0
78,"2021-04-06,07:15",19.10,97.40,0.002000,0.00,254.483,0,21.93,892.7
78,"2021-04-06,07:45",20.80,90.20,0.021000,5.00,280.69,0,22.00,892.9
78,"2021-04-06,8:00",21.40,90.00,0.024000,2.50,279.31,0,22.06,893.0
78,"2021-04-06,07:15",19.10,97.40,0.002000,0.00,254.483,0,21.93,892.7
78,"2021-04-06,07:45",20.80,90.20,0.021000,5.00,280.69,0,22.00,892.9
78,"2021-04-06,8:00",21.40,90.00,0.024000,2.50,279.31,0,22.06,893.0
78,"2021-04-06,07:15",19.10,97.40,0.002000,0.00,254.483,0,21.93,892.7
78,"2021-04-06,07:45",20.80,90.20,0.021000,5.00,280.69,0,22.00,892.9
78,"2021-04-06,8:00",21.40,90.00,0.024000,2.50,279.31,0,22.06,893.0
78,"2021-04-06,08:45",21.90,89.00,0.022000,10.00,253.54,0,22.31,894.1
78,"2021-04-06,9:00",22.20,88.40,0.025000,10.00,289.278,0,22.43,894.2
78,"2021-04-06,08:45",21.90,89.00,0.022000,10.00,253.54,0,22.31,894.1
78,"2021-04-06,9:00",22.20,88.40,0.025000,10.00,289.278,0,22.43,894.2
78,"2021-04-06,08:45",21.90,89.00,0.022000,10.00,253.54,0,22.31,894.1
78,"2021-04-06,9:00",22.20,88.40,0.025000,10.00,289.278,0,22.43,894.2
78,"2021-04-06,09:45",22.50,86.80,0.032000,5.00,184.138,0,23.12,894.4
78,"2021-04-06,11:30",26.10,70.70,0.003464,5.00,242.069,0,26.43,894.0
78,"2021-04-06,11:45",26.60,68.60,-0.017536,0.00,186.228,0,26.62,893.8
78,"2021-04-06,12:30",28.50,63.90,-0.000072,20.00,250.833,0,27.62,893.3
78,"2021-04-06,13:30",29.30,61.60,-0.015072,5.00,238.333,0,27.93,892.1
78,"2021-04-06,13:45",29.50,54.60,-0.012072,5.00,99.298,0,27.93,892.0
