STATIONID,DATETIME,AIRTEMP(T),RH,SOLAR,WINDSPEED,W.DIRECTION,RAIN,SOILTEMPERATURE(T1),PRESSURE
84,"2021-04-03,12:00",29.70,55.80,0.012320,0.00,274.077,0,27.00,900.2
84,"2021-04-03,12:30",30.20,52.80,0.021320,5.00,193.24,0,28.56,899.7
84,"2021-04-03,12:45",31.00,48.90,0.018320,0.00,111.01,0,29.00,899.4
84,"2021-04-03,13:30",32.30,43.50,0.028320,15.00,207.778,0,30.37,898.4
84,"2021-04-03,14:30",32.20,43.20,0.008320,12.50,158.397,0,31.12,896.7
84,"2021-04-03,14:45",32.80,44.30,0.007320,10.00,228.084,0,31.25,896.5
84,"2021-04-03,15:15",32.20,42.60,0.001464,10.00,259.167,0,32.18,896.3
84,"2021-04-03,15:30",31.40,47.20,-,10.00,143.889,0,32.31,896.0
84,"2021-04-03,16:15",30.90,48.70,0.022464,15.00,174.444,0,32.81,896.1
84,"2021-04-03,16:30",25.60,63.20,0.001464,25.00,217.241,0,32.87,896.8
84,"2021-04-03,17:15",25.70,62.50,-0.015536,5.00,163.448,0,31.81,897.4
84,"2021-04-03,17:30",25.90,62.50,-0.028536,0.00,134.483,0,31.56,897.4
84,"2021-04-03,18:15",24.60,70.00,0.006000,0.00,32.414,0,30.56,897.5
84,"2021-04-03,20:15",23.60,79.40,-,0.00,250.345,0,28.37,897.8
84,"2021-04-03,22:15",23.50,75.30,-,5.00,283.448,0,27.18,898.8
84,"2021-04-03,23:15",23.50,73.10,-,10,279.31,0,26.68,898.8
84,"2021-04-04,00:15",23.00,75.90,-,10.00,275.172,0,26.25,898.4
84,"2021-04-04,01:45",22.20,80.60,-,5.00,260.0,0,25.56,897.8
84,"2021-04-04,2:00",22.30,79.30,-,5.00,243.448,0,25.50,897.8
84,"2021-04-04,01:45",22.20,80.60,-,5.00,260.0,0,25.56,897.8
84,"2021-04-04,2:00",22.30,79.30,-,5.00,243.448,0,25.50,897.8
84,"2021-04-04,01:45",22.20,80.60,-,5.00,260.0,0,25.56,897.8
84,"2021-04-04,2:00",22.30,79.30,-,5.00,243.448,0,25.50,897.8
84,"2021-04-04,01:45",22.20,80.60,-,5.00,260.0,0,25.56,897.8
84,"2021-04-04,2:00",22.30,79.30,-,5.00,243.448,0,25.50,897.8
84,"2021-04-04,02:30",21.60,81.00,-,5.00,205.085,0,25.31,897.5
84,"2021-04-04,02:45",21.60,81.70,-,5.00,269.655,0,25.18,897.5
84,"2021-04-04,3:00",21.50,82.00,-,0.00,244.828,0,25.18,897.5
84,"2021-04-04,02:30",21.60,81.00,-,5.00,205.085,0,25.31,897.5
84,"2021-04-04,02:45",21.60,81.70,-,5.00,269.655,0,25.18,897.5
84,"2021-04-04,3:00",21.50,82.00,-,0.00,244.828,0,25.18,897.5
84,"2021-04-04,02:30",21.60,81.00,-,5.00,205.085,0,25.31,897.5
84,"2021-04-04,02:45",21.60,81.70,-,5.00,269.655,0,25.18,897.5
84,"2021-04-04,3:00",21.50,82.00,-,0.00,244.828,0,25.18,897.5
84,"2021-04-04,02:30",21.60,81.00,-,5.00,205.085,0,25.31,897.5
84,"2021-04-04,02:45",21.60,81.70,-,5.00,269.655,0,25.18,897.5
84,"2021-04-04,3:00",21.50,82.00,-,0.00,244.828,0,25.18,897.5
84,"2021-04-04,04:30",20.40,88.00,-,0.00,26.897,0,24.56,898.0
84,"2021-04-04,06:15",0.00,-,-,0.00,240.69,0,24.00,898.3
84,"2021-04-04,06:30",0.00,-,-,10.00,246.207,0,23.93,898.6
84,"2021-04-04,06:45",0.00,-,-,5.00,203.729,0,23.93,898.7
84,"2021-04-04,07:15",0.00,-,0.013000,5.00,239.31,0,23.81,899.2
84,"2021-04-04,07:30",0.00,-,0.020000,5.00,257.241,0,23.81,899.3
84,"2021-04-04,08:15",0.00,-,-0.002536,10.00,301.379,0,24.00,899.8
84,"2021-04-04,08:30",24.80,76.90,0.013464,10.00,207.586,0,24.06,900.0
84,"2021-04-04,09:15",26.40,72.50,0.029464,5.00,294.483,0,24.87,900.5
84,"2021-04-04,09:30",25.80,72.60,-0.005072,10.00,272.414,0,24.87,900.5
84,"2021-04-04,10:15",28.80,61.60,-0.030608,10.00,299.444,0,25.81,900.9
84,"2021-04-04,10:30",29.30,58.10,0.028928,5.00,306.389,0,25.81,900.8
84,"2021-04-04,11:15",30.20,54.60,-0.019608,5.00,214.247,0,27.37,900.4
84,"2021-04-04,12:15",31.80,44.40,-0.028216,5.00,241.111,0,29.06,899.2
84,"2021-04-04,13:15",29.80,61.50,-0.011072,5.00,103.183,0,30.00,898.2
84,"2021-04-04,13:45",25.70,67.90,0.010000,22.50,145.517,0,30.43,898.0
84,"2021-04-04,14:00",24.70,75.50,0.023000,15.00,157.931,0,30.43,898.0
84,"2021-04-04,14:45",22.50,88.10,-0.008072,10.00,32.414,0,28.37,897.5
84,"2021-04-04,15:00",22.50,88.70,-0.018072,5.00,25.517,0,28.25,897.6
84,"2021-04-04,15:45",24.00,83.00,0.006928,5.00,356.552,0,27.87,897.2
84,"2021-04-04,16:00",23.50,84.00,0.016000,10.00,197.931,0,27.87,898.2
84,"2021-04-04,16:45",20.10,94.60,0.002000,5.00,239.31,0,27.50,899.0
84,"2021-04-04,17:00",19.10,98.50,0.002000,5.00,276.552,0,27.37,899.0
84,"2021-04-04,17:30",19.40,-,0.001000,15.00,290.345,0,25.93,899.6
84,"2021-04-04,17:45",19.40,-,0.001000,5.00,297.241,0,25.31,899.3
84,"2021-04-04,18:00",19.40,-,0.001000,10.00,277.931,0,25.18,899.1
84,"2021-04-04,18:45",19.70,99.20,0.001000,5.00,262.759,0,24.56,898.7
84,"2021-04-04,19:00",19.70,98.80,-,10.00,266.897,0,24.50,898.8
84,"2021-04-04,19:30",-,95.50,-,15.00,254.483,0,24.25,898.3
84,"2021-04-04,19:45",19.70,95.00,-,10.00,273.793,0,24.18,898.1
84,"2021-04-04,20:30",20.10,86.80,-,10.00,255.862,0,23.87,898.0
84,"2021-04-04,20:45",20.30,84.80,-,5.00,290.204,0,23.75,898.1
84,"2021-04-04,21:30",20.80,79.60,-,10.00,276.552,0,23.50,898.4
84,"2021-04-04,22:30",19.50,92.60,-,10.00,195.172,0,23.31,898.9
84,"2021-04-04,22:45",19.30,95.20,-,10.00,207.586,0,23.25,899.1
84,"2021-04-04,23:15",19.40,96.50,-,0.00,243.448,0,23.12,899.4
84,"2021-04-04,23:30",19.60,95.60,-,0.00,248.966,0,23.12,899.6
84,"2021-04-04,23:45",19.60,96.10,-,5.00,254.483,0,23.06,899.7
84,"2021-04-05,00:15",19.60,96.10,-,2.50,222.759,0,23.06,899.7
84,"2021-04-05,00:30",19.60,95.80,-,0.00,265.517,0,23.06,899.6
84,"2021-04-05,00:45",19.60,95.40,-,0.00,268.276,0,23.06,899.6
84,"2021-04-05,01:15",0.00,-,-,5.00,271.034,0,23.00,899.4
84,"2021-04-05,01:30",0.00,-,-,5.00,287.586,0,22.93,899.1
84,"2021-04-05,02:15",0.00,-,-,0.00,295.862,0,22.81,898.6
84,"2021-04-05,02:30",0.00,-,-,0.00,349.655,0,22.75,898.6
84,"2021-04-05,03:15",0.00,-,-,0.00,294.483,0,22.62,898.6
84,"2021-04-05,03:30",0.00,-,-,0.00,295.862,0,22.62,898.6
84,"2021-04-05,04:15",-,-,-,10.00,254.483,0,22.37,898.6
84,"2021-04-05,04:30",-,-,-,15.00,322.069,0,22.37,898.5
84,"2021-04-05,04:45",-,-,-,10.00,262.759,0,22.31,898.6
84,"2021-04-05,05:30",-,-,-,5.00,273.793,0,22.18,899.0
84,"2021-04-05,05:45",-,-,-,15.00,271.034,0,22.18,898.9
84,"2021-04-05,6:00",-,-,-,10.00,328.966,0,22.12,899.0
84,"2021-04-05,05:30",-,-,-,5.00,273.793,0,22.18,899.0
84,"2021-04-05,05:45",-,-,-,15.00,271.034,0,22.18,898.9
84,"2021-04-05,6:00",-,-,-,10.00,328.966,0,22.12,899.0
84,"2021-04-05,05:30",-,-,-,5.00,273.793,0,22.18,899.0
84,"2021-04-05,05:45",-,-,-,15.00,271.034,0,22.18,898.9
84,"2021-04-05,6:00",-,-,-,10.00,328.966,0,22.12,899.0
84,"2021-04-05,05:30",-,-,-,5.00,273.793,0,22.18,899.0
